#{"t_start": 1782659223.6934001, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,791,83.794227
0.0,758,92.015075
0.0,697,99.239133
0.0,1039,110.280276
0.0,703,118.120795
0.0,491,123.115795
0.0,850,132.040997
0.0,549,138.213991
0.0,453,143.294062
0.0,526,669.299144
0.0,401,1060.771739
0.0,602,1601.574157
0.0,352,1980.629604
0.0,283,2248.278227
0.0,393,2650.202637
0.0,327,3052.369922
0.0,303,3345.575434
0.0,439,3880.387419
0.0,551,4461.962558
0.0,448,5022.209477
0.0,362,5306.88819
0.0,230,5592.674172
0.0,271,5880.252322
0.0,305,6298.077114
0.0,266,6588.776094
0.0,217,6869.477873
0.0,373,7165.152649
0.0,310,7586.208103
0.0,506,8151.194952
0.0,537,8717.374483
0.0,300,9006.522782
0.0,385,9424.384519
0.0,363,9854.887001
0.0,324,10278.076415
0.0,535,10834.702611
0.0,301,11123.196849
0.0,365,11542.316622
0.0,358,11966.292229
0.0,291,12255.767107
0.0,342,12685.023606
0.0,418,13128.832886
0.0,374,13567.571878
0.0,453,14131.022207
0.0,289,14424.994474
0.0,374,14851.978157
0.0,304,15147.208955
0.0,386,15576.889722
0.0,482,16154.403984
0.0,549,16737.273617
0.0,228,17027.791761
0.0,271,17324.880135
0.0,290,17613.481119
0.0,282,18031.892311
0.0,177,18179.088351
0.0,352,18594.072322
0.0,308,18872.088068
0.0,227,19144.789337
0.0,261,19444.201376
0.0,243,19707.504838
0.0,390,19998.304226
0.0,204,20101.197962
0.0,360,20454.88772
0.0,193,20700.384777
0.0,412,21129.500786
0.0,208,21402.202199
0.0,369,21829.784249
0.0,291,22082.573418
0.0,401,22505.900308
0.0,225,22790.898991
0.0,481,23225.997242
0.0,234,23509.583413
0.0,317,23922.39508
0.0,225,24077.998562
0.0,549,24801.200227
