#{"t_start": 1782659225.2090774, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,297,69.360409
0.0,646,83.766294
0.0,741,91.902807
0.0,508,97.359509
0.0,1381,111.776744
0.0,541,117.88485
0.0,774,125.996886
0.0,705,133.489218
0.0,629,140.490671
0.0,381,443.957329
0.0,305,819.064179
0.0,715,1471.185599
0.0,512,1983.891671
0.0,240,2244.863899
0.0,400,2648.257091
0.0,440,3191.778275
0.0,411,3629.756003
0.0,420,4027.892131
0.0,328,4457.984336
0.0,398,4886.857405
0.0,479,5444.65707
0.0,485,6014.260938
0.0,303,6297.7814
0.0,240,6587.087308
0.0,172,6735.602711
0.0,308,7152.765207
0.0,299,7441.962289
0.0,420,7871.757169
0.0,453,8427.40732
0.0,421,8858.383559
0.0,237,9140.661905
0.0,323,9423.369207
0.0,463,9998.369724
0.0,202,10272.711943
0.0,208,10418.466539
0.0,185,10700.176496
0.0,218,10839.683123
0.0,183,11114.390627
0.0,304,11401.66739
0.0,321,11814.357194
0.0,353,12115.788134
0.0,307,12542.292578
0.0,193,12690.866346
0.0,415,13268.267511
0.0,393,13708.069573
0.0,504,14273.774829
0.0,503,14847.321387
0.0,212,14997.790624
0.0,438,15569.049098
0.0,438,16010.064052
0.0,224,16294.161666
0.0,280,16583.959263
0.0,316,16882.88079
0.0,350,17323.672017
0.0,288,17612.274188
0.0,211,17899.756372
0.0,449,18446.969905
0.0,242,18604.172804
0.0,317,19006.059653
0.0,584,19599.279824
0.0,374,19907.131387
0.0,177,20090.152324
0.0,316,20348.181636
0.0,279,20585.467785
0.0,458,21128.161545
0.0,246,21404.497849
0.0,254,21694.871495
0.0,235,21972.967112
0.0,229,22214.663549
0.0,279,22500.282913
0.0,936,23503.659243
0.0,329,23917.781322
0.0,356,24223.97767
0.0,242,24513.378267
0.0,346,24950.659753
