#{"t_start": 1782659224.0722144, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,796,83.447407
0.0,486,88.815303
0.0,538,94.543318
0.0,457,99.144041
0.0,512,104.597814
0.0,224,107.014415
0.0,833,116.39628
0.0,268,119.021776
0.0,187,120.951966
0.0,239,123.456493
0.0,473,128.527241
0.0,859,137.738899
0.0,464,143.01617
0.0,564,670.925134
0.0,434,1067.227213
0.0,682,1839.409411
0.0,337,2117.19394
0.0,228,2354.405233
0.0,280,2645.099191
0.0,404,3057.899538
0.0,347,3486.519047
0.0,255,3767.800784
0.0,553,4321.014693
0.0,232,4599.698622
0.0,234,4887.920626
0.0,422,5306.093792
0.0,334,5734.912506
0.0,271,6019.693553
0.0,225,6297.937204
0.0,444,6737.792882
0.0,369,7162.609549
0.0,242,7444.347289
0.0,157,7591.813509
0.0,626,8290.005234
0.0,421,8722.113763
0.0,383,9150.304485
0.0,413,9707.596806
0.0,318,10001.261609
0.0,490,10562.660413
0.0,374,10979.108569
0.0,433,11404.900125
0.0,192,11678.993549
0.0,281,11966.996758
0.0,270,12255.260925
0.0,372,12688.01275
0.0,217,12974.911739
0.0,574,13567.688118
0.0,369,13991.458542
0.0,194,14274.947842
0.0,258,14569.04227
0.0,380,14992.4728
0.0,318,15288.404358
0.0,303,15579.924788
0.0,528,16293.412919
0.0,623,16884.101719
0.0,408,17456.555092
0.0,690,18178.798276
0.0,424,18601.795592
0.0,323,19006.508325
0.0,304,19298.399757
0.0,466,19801.819548
0.0,267,19998.29323
0.0,337,20340.963888
0.0,208,20452.901085
0.0,241,20702.398555
0.0,233,20988.536638
0.0,250,21262.113565
0.0,386,21693.809567
0.0,489,22217.710281
0.0,481,22657.020455
0.0,693,23502.994691
0.0,222,23782.015807
0.0,231,23931.495456
0.0,274,24356.068535
0.0,299,24653.530705
0.0,289,24952.194422
