#{"t_start": 1782713037.7913532, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,796,48.494493
0.0,486,54.015827
0.0,538,59.855549
0.0,457,64.582185
0.0,512,70.088808
0.0,224,72.635582
0.0,833,81.978508
0.0,268,84.792143
0.0,187,86.812815
0.0,239,89.43011
0.0,473,94.696204
0.0,859,104.031104
0.0,464,109.587237
0.0,438,570.595447
0.0,381,1025.681979
0.0,680,1774.890555
0.0,369,2214.289341
0.0,590,2751.792259
0.0,452,3085.99157
0.0,674,3695.593015
0.0,478,4200.80454
0.0,328,4562.587253
0.0,296,4825.176411
0.0,477,5333.39835
0.0,506,5795.776923
0.0,753,6705.175535
0.0,692,7431.700864
0.0,768,8281.197219
0.0,412,8762.999162
0.0,613,9482.381611
0.0,321,9895.984211
0.0,401,10318.179329
0.0,684,11036.428977
0.0,465,11601.276177
0.0,957,12609.077566
0.0,510,13179.006922
0.0,433,13751.694707
0.0,724,14488.684905
0.0,698,15316.285519
0.0,278,15556.621578
0.0,248,15800.383472
0.0,433,16272.179416
0.0,354,16650.014201
0.0,592,17484.595428
0.0,185,17721.886278
0.0,396,18112.916101
0.0,799,18928.463
0.0,454,19484.139751
0.0,494,20080.585196
