#{"t_start": 1782713039.3064163, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,297,41.42202
0.0,646,48.590337
0.0,741,56.897304
0.0,508,62.398241
0.0,1381,77.074921
0.0,541,83.277565
0.0,774,91.811026
0.0,705,99.407492
0.0,629,106.597457
0.0,461,570.168638
0.0,358,1024.166706
0.0,729,1915.38829
0.0,530,2429.975256
0.0,326,2658.680984
0.0,267,2861.267397
0.0,755,3585.559359
0.0,562,4192.28018
0.0,492,4567.770945
0.0,277,4967.075467
0.0,817,5690.679737
0.0,474,6216.275422
0.0,347,6574.851457
0.0,611,7281.859799
0.0,821,8272.494069
0.0,366,8750.068829
0.0,714,9480.867148
0.0,592,10183.901205
0.0,616,10882.660829
0.0,284,11164.390232
0.0,256,11461.184944
0.0,843,12318.77024
0.0,481,12892.200847
0.0,271,13177.605337
0.0,1029,14341.173415
0.0,467,14902.07971
0.0,388,15319.6656
0.0,518,15801.163339
0.0,462,16397.763478
0.0,1529,18233.698714
0.0,508,18649.25322
0.0,470,19210.662558
0.0,374,19636.580313
0.0,1009,20758.385721
