#{"t_start": 1782713037.5687547, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,651,47.152041
0.0,349,50.913241
0.0,539,57.184926
0.0,687,64.293034
0.0,402,68.683825
0.0,845,78.015442
0.0,994,88.641074
0.0,727,96.729432
0.0,357,100.736314
0.0,339,104.643047
0.0,387,568.221538
0.0,426,1025.617231
0.0,617,1767.504054
0.0,543,2359.512022
0.0,1858,3947.418168
0.0,1144,5081.52833
0.0,288,5463.813236
0.0,196,5567.724984
0.0,497,6082.021486
0.0,429,6576.440584
0.0,484,7139.10746
0.0,251,7433.299046
0.0,798,8288.008466
0.0,481,8898.221052
0.0,699,9751.106144
0.0,1301,11166.127457
0.0,426,11608.617642
0.0,539,12174.020558
0.0,672,13032.004077
0.0,301,13323.451196
0.0,748,14194.07097
0.0,657,14903.200474
0.0,277,15181.608609
0.0,729,15918.432789
0.0,346,16277.60282
0.0,387,16658.22884
0.0,252,16978.027624
0.0,411,17716.546507
0.0,442,18113.138485
0.0,299,18379.31928
0.0,501,18928.726477
0.0,522,19499.5199
0.0,767,20380.300467
0.0,426,20875.422278
