#{"t_start": 1782713038.3709695, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,319,42.516349
0.0,249,45.29843
0.0,1166,58.235942
0.0,857,67.666917
0.0,544,73.460311
0.0,264,76.266808
0.0,540,82.159109
0.0,569,88.598047
0.0,844,97.644579
0.0,442,102.598747
0.0,335,106.448343
0.0,341,418.50285
0.0,712,1335.000198
0.0,664,2066.809022
0.0,244,2357.308598
0.0,884,3074.705144
0.0,432,3460.840113
0.0,549,3946.299724
0.0,722,4706.305486
0.0,544,5225.407142
0.0,501,5693.905564
0.0,422,6088.638033
0.0,325,6569.20883
0.0,900,7577.279022
0.0,886,8591.410578
0.0,339,9034.697626
0.0,200,9192.905757
0.0,451,9752.70812
0.0,590,10331.273467
0.0,624,11036.040559
0.0,745,11887.328623
0.0,1665,13761.512555
0.0,767,14637.928045
0.0,535,15188.030182
0.0,783,15927.82752
0.0,339,16404.7088
0.0,274,16651.136505
0.0,469,17308.411053
0.0,345,17726.921342
0.0,877,18648.526901
0.0,347,19067.627826
0.0,799,19940.117112
0.0,245,20241.798973
0.0,520,20763.100691
