#{"t_start": 1782713037.4061396, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,448,44.91926
0.0,993,56.051245
0.0,1344,70.427828
0.0,464,75.625612
0.0,394,79.887101
0.0,618,86.810397
0.0,943,96.997381
0.0,621,103.901914
0.0,554,110.297274
0.0,293,416.964822
0.0,826,1345.45921
0.0,304,1766.960593
0.0,273,2065.977003
0.0,473,2441.565764
0.0,1174,3579.273817
0.0,862,4321.835736
0.0,235,4566.606478
0.0,595,5218.019192
0.0,430,5568.675064
0.0,918,6572.874125
0.0,978,7724.9854
0.0,357,8152.985253
0.0,1033,9336.676631
0.0,394,9757.863365
0.0,860,10737.295674
0.0,484,11184.512685
0.0,711,12029.982132
0.0,286,12319.771218
0.0,543,12899.880863
0.0,511,13475.776802
0.0,633,14203.681859
0.0,403,14758.986516
0.0,915,15674.466623
0.0,547,16270.771094
0.0,617,16971.669569
0.0,685,17863.385677
0.0,717,18641.611966
0.0,540,19208.980836
0.0,246,19484.893114
0.0,615,20234.582907
0.0,431,20634.50325
