#{"t_start": 1782713037.4305174, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,495,45.468485
0.0,924,55.890633
0.0,280,58.87094
0.0,378,62.966609
0.0,760,71.270402
0.0,482,76.210442
0.0,394,80.780655
0.0,503,85.992666
0.0,617,92.903934
0.0,559,99.237808
0.0,473,104.343273
0.0,282,107.777932
0.0,542,725.636951
0.0,515,1336.068523
0.0,769,2206.753704
0.0,315,2438.482016
0.0,700,3075.250319
0.0,665,3688.054836
0.0,369,4088.853494
0.0,550,4565.402983
0.0,619,5218.474182
0.0,1160,6383.195433
0.0,1072,7582.147541
0.0,368,8026.548822
0.0,874,9042.497602
0.0,667,9761.543721
0.0,855,10746.69978
0.0,520,11321.453746
0.0,578,12023.556945
0.0,454,12461.171186
0.0,482,13035.63511
0.0,773,13895.876088
0.0,370,14335.853726
0.0,757,15170.889945
0.0,990,16090.094156
0.0,551,16782.546734
0.0,413,17311.080037
0.0,589,18106.667631
0.0,395,18506.756791
0.0,319,18784.500063
0.0,603,19484.413181
0.0,515,20082.259345
0.0,423,20510.904233
