#{"t_start": 1782713037.7001615, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,391,44.206659
0.0,732,52.089714
0.0,287,55.572569
0.0,889,64.903686
0.0,435,69.820557
0.0,811,78.494385
0.0,545,84.330405
0.0,504,89.936162
0.0,399,94.587148
0.0,508,99.89899
0.0,456,571.517259
0.0,850,1632.397413
0.0,511,2201.488398
0.0,275,2433.107868
0.0,287,2656.865522
0.0,318,2973.1034
0.0,648,3579.17873
0.0,967,4439.672666
0.0,704,5216.267532
0.0,552,5692.190509
0.0,648,6384.47685
0.0,805,7285.876341
0.0,572,8022.383771
0.0,324,8287.836964
0.0,399,8763.970369
0.0,277,9185.665419
0.0,252,9475.668668
0.0,732,10194.680645
0.0,791,11042.587527
0.0,473,11609.476718
0.0,462,12167.871054
0.0,804,13043.088786
0.0,616,13756.4797
0.0,281,14037.967743
0.0,324,14481.361704
0.0,318,14765.58002
0.0,798,15565.619573
0.0,429,16077.572458
0.0,437,16530.168908
0.0,650,17311.699014
0.0,590,18110.087933
0.0,171,18242.487877
0.0,214,18510.480536
0.0,582,19074.381155
0.0,235,19344.584652
0.0,272,19642.591968
0.0,469,20238.041651
0.0,625,20877.492816
