#{"t_start": 1782713038.972597, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,409,43.042519
0.0,748,51.433306
0.0,283,54.471027
0.0,869,64.108149
0.0,860,73.155114
0.0,617,79.949309
0.0,766,88.358243
0.0,935,98.549337
0.0,539,104.840584
0.0,249,107.817206
0.0,398,567.399412
0.0,537,1173.50658
0.0,430,1637.217164
0.0,1197,2853.363523
0.0,624,3378.403688
0.0,232,3585.495301
0.0,351,3935.398428
0.0,641,4562.904884
0.0,360,4968.64204
0.0,767,5688.319833
0.0,428,6081.898376
0.0,760,6989.618127
0.0,511,7576.611551
0.0,836,8588.395579
0.0,348,8901.113983
0.0,550,9607.716971
0.0,610,10194.211718
0.0,1238,11607.014954
0.0,221,11883.996523
0.0,1053,13039.625924
0.0,472,13603.598514
0.0,507,14192.00247
0.0,369,14492.713563
0.0,458,15031.818682
0.0,413,15455.320237
0.0,440,15917.732711
0.0,469,16411.117913
0.0,220,16650.806532
0.0,788,17724.803301
0.0,664,18378.814216
0.0,867,19344.812934
0.0,536,19941.305765
0.0,541,20626.91504
