advmean,advstd,best_ret,epcount,eprew,ev_ext,ev_int,mem_available,n_rooms,n_updates,opt_approxkl,opt_auxloss,opt_clipfrac,opt_ent,opt_featvar,opt_gradnorm,opt_maxfeat,opt_maxkl,opt_pg,opt_tot,opt_vf,reset_counter,retextmean,retextstd,retintmean,retintstd,rewintmax_norm,rewintmax_unnorm,rewintmean_norm,rewintmean_unnorm,rewintstd_unnorm,rooms,tcount,time_elapsed,tps,vpredextmean,vpredextstd,vpredintmean,vpredintstd,wait_step,wait_update,eplen,eprooms,rewtotal
0.0009203054,0.0008436331,-inf,0,nan,-1.0,-0.00012922286987304688,931720384512,0,1,0.0025931923,0.45025906,0.25683594,2.8877277,0.3449605,2.7343292,4.257094,0.00883599,-0.0008931984,0.5190818,0.07260364,0,-0.0028788543,0.00017163984,0.620258,0.27600715,0.10466055,2.4756827,0.04288064,1.0143158,0.49208102,[],0,222.33398985862732,18.422781401480208,-0.0033390068,0.00044857428,0.0024541558,0.00038968853,151.92020988464355,136.41284012794495,,,
0.00080730865,0.000540559,-inf,0,nan,-1.0,-0.011745810508728027,913215930368,0,2,0.002672588,0.43194118,0.080078125,2.889495,0.3865954,2.2360535,4.2205076,0.0106397895,-0.000775971,0.44489765,0.016621942,0,-0.002554329,0.00018004073,0.6441777,0.14883192,0.058163233,1.2141488,0.023278553,0.48593628,0.25703037,[],0,373.94149947166443,27.017131344315512,-0.0029579834,0.00029060742,0.34516972,0.017790286,151.6028060913086,136.72881317138672,,,
0.00018119336,0.00036239176,0.0,6,0.0,-1.0,-0.05981600284576416,910788702208,1,3,0.0009781381,0.34663662,0.0,2.8895812,0.34296834,1.8432395,4.072624,0.0041543394,-0.00017055828,0.35740522,0.0138287395,0,-0.00065860816,0.000107587526,0.98158693,0.13648807,0.06157642,1.1222844,0.02234396,0.4072383,0.21947911,[1],1839,527.9207863807678,26.600980239031106,-0.0007492049,0.00019847784,0.76407146,0.021728087,153.976145029068,139.3275489807129,306.5,1.0,0.0
0.00065650156,0.00063448586,0.0,19,0.0,-0.056767821311950684,-0.09885668754577637,905200054272,1,4,0.0018469901,0.33160865,0.0546875,2.889312,0.36148497,2.0852377,4.183039,0.0059078233,-0.00069785933,0.34248656,0.01446509,0,-0.0016872578,0.00030860445,1.2304764,0.12920383,0.06435468,1.0942944,0.022410901,0.3810776,0.21029074,[1],7655,683.7420125007629,26.28653438811564,-0.0020155087,0.00018901033,1.0576584,0.031617373,155.81254887580872,141.02950763702393,402.89473684210526,1.0,0.0
0.0002056148,0.00022797904,0.0,23,0.0,0.15759527683258057,-0.03215515613555908,899738247168,1,5,0.0014739821,0.32166624,0.064453125,2.8900983,0.37302983,1.0945053,4.381205,0.005907201,-0.00021861694,0.32865348,0.010095972,0,-0.0008138456,0.00012419511,1.4205344,0.12840581,0.05961848,0.98049456,0.020998577,0.3453458,0.18850999,[1],9918,832.435674905777,27.546567488605312,-0.0009166531,0.00015897365,1.3052659,0.016535815,148.69464111328125,134.22111630439758,431.2173913043478,1.0,0.0
0.0004416257,0.0003391227,0.0,30,0.0,-0.20036816596984863,-0.04939830303192139,899875147776,1,6,0.0010548908,0.36233085,0.0,2.889679,0.45341584,0.7579615,4.39205,0.0033284589,-0.0004827829,0.36536342,0.0064050164,0,-0.0011412732,0.00015476388,1.548806,0.117460944,0.060781993,0.9829349,0.019882236,0.32152522,0.18059312,[1],14166,983.6266400814056,27.091565794718928,-0.0013620862,0.00011735341,1.473379,0.020326065,151.1796817779541,134.49485731124878,472.2,1.0,0.0
0.00033726427,0.0002661775,0.0,37,0.0,-0.40075767040252686,-0.029113173484802246,896496963584,1,7,0.0011366394,0.35064662,0.0,2.8898313,0.47408366,0.49066323,4.386577,0.0040434287,-0.00031619117,0.35114476,0.0037041667,0,-0.000828192,0.00011245009,1.6500545,0.11020397,0.06022971,0.95594186,0.020312455,0.32239115,0.17128107,[1],17756,1133.6220426559448,27.307503714893883,-0.0009968241,9.070652e-05,1.5818379,0.019736286,149.9999644756317,125.06178998947144,479.8918918918919,1.0,0.0
0.0008374611,0.0005674804,0.0,46,0.0,-0.11641037464141846,-0.048120737075805664,894304100352,1,8,0.0019057582,0.26806337,0.053710938,2.8889046,0.3708202,0.7768702,4.4595065,0.007178259,-0.0008454546,0.2708344,0.006505372,0,-0.0019762933,0.00026853997,1.71737,0.09838602,0.05712954,0.8828031,0.019613348,0.3030783,0.15758502,[1],22415,1289.0153064727783,26.358929110118353,-0.0023950236,8.484322e-05,1.6776965,0.017724017,155.38831114768982,129.74731016159058,487.2826086956522,1.0,0.0
-2.554672e-05,0.000116666524,0.0,57,0.0,-0.11802935600280762,-0.03482508659362793,878291193856,1,9,0.0016408784,0.20350647,0.044921875,2.8902502,0.30212983,1.3078153,4.243884,0.0051323185,3.264779e-05,0.2066325,0.005983624,0,9.7053366e-05,5.5168308e-05,1.7294624,0.10325539,0.05345873,0.81514454,0.017500792,0.26685396,0.14759968,[1],28418,1437.8900134563446,27.51306816069423,0.000109826724,7.8096404e-05,1.7272182,0.01847671,148.82760858535767,112.73821330070496,498.56140350877195,1.0,0.0
-0.0004439458,0.00029826706,0.0,63,0.0,0.043452441692352295,-0.014333128929138184,875890921472,1,10,0.0013490306,0.1986697,0.0,2.889267,0.30247992,1.0325199,4.4003863,0.0054642675,0.00048617512,0.20106125,0.0047946344,0,0.0011904131,0.0001524832,1.7256188,0.093274854,0.056121353,0.850523,0.016884875,0.25589144,0.13730927,[1],31390,1590.4291064739227,26.85213299604505,0.0014123861,9.4918374e-05,1.7322165,0.009724951,152.37775206565857,119.72003030776978,498.25396825396825,1.0,0.0
