#{"t_start": 1782713037.3534398, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,411,44.684788
0.0,562,50.826561
0.0,281,53.82542
0.0,536,59.85238
0.0,496,65.123301
0.0,513,70.632614
0.0,577,77.126084
0.0,442,81.824128
0.0,562,88.230717
0.0,810,96.873832
0.0,397,101.314931
0.0,232,103.858496
0.0,255,106.940379
0.0,702,875.527381
0.0,496,1482.534411
0.0,307,1775.928718
0.0,243,2068.785021
0.0,315,2430.477981
0.0,486,2760.628828
0.0,471,3235.050601
0.0,725,3932.814034
0.0,374,4309.743584
0.0,785,5077.439225
0.0,335,5339.368315
0.0,314,5692.223329
0.0,580,6225.357182
0.0,678,7135.222564
0.0,205,7285.720144
0.0,668,8150.756227
0.0,686,8897.727348
0.0,481,9476.458794
0.0,502,10039.342862
0.0,376,10461.125438
0.0,258,10737.144418
0.0,347,11037.109773
0.0,707,11886.028635
0.0,419,12316.615354
0.0,383,12753.23027
0.0,854,13752.362391
0.0,836,14639.618591
0.0,228,14904.979917
0.0,471,15447.055829
0.0,297,15682.744527
0.0,932,16656.316146
0.0,908,17865.984591
0.0,528,18502.672993
0.0,836,19341.955787
0.0,231,19635.73677
0.0,1129,20874.14657
