#{"t_start": 1782713038.4888654, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,704,46.607455
0.0,412,51.202427
0.0,764,59.776514
0.0,351,63.406588
0.0,641,70.58237
0.0,664,77.620112
0.0,447,82.62311
0.0,395,87.020101
0.0,740,94.783939
0.0,215,97.330484
0.0,277,100.404998
0.0,471,105.89862
0.0,457,570.800215
0.0,659,1338.489343
0.0,804,2217.787318
0.0,546,2752.389224
0.0,365,3073.108166
0.0,212,3234.67857
0.0,315,3579.578701
0.0,534,4090.176327
0.0,507,4562.693937
0.0,496,5075.801165
0.0,464,5469.435745
0.0,404,5934.053412
0.0,456,6383.998564
0.0,1260,7869.09675
0.0,588,8588.779438
0.0,1364,10045.683417
0.0,344,10466.08812
0.0,345,10883.553961
0.0,974,11888.90483
0.0,1011,13042.085043
0.0,836,14031.39225
0.0,531,14633.276917
0.0,429,15032.777558
0.0,472,15555.362583
0.0,422,15924.541507
0.0,789,16789.397209
0.0,1037,18116.878953
0.0,803,19060.701749
0.0,399,19477.807854
0.0,868,20502.840796
0.0,507,20883.587679
