#{"t_start": 1782713037.8021624, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,648,46.89562
0.0,692,54.382624
0.0,363,58.527615
0.0,669,65.593712
0.0,363,69.768934
0.0,388,73.909663
0.0,624,80.780579
0.0,508,86.37366
0.0,733,94.109214
0.0,944,104.890964
0.0,440,570.693938
0.0,773,1483.089178
0.0,436,1926.698643
0.0,505,2439.27816
0.0,460,2858.971274
0.0,294,3085.583022
0.0,279,3379.681019
0.0,367,3690.981999
0.0,874,4565.308783
0.0,990,5564.465827
0.0,323,5802.167627
0.0,1022,6998.180691
0.0,616,7725.821136
0.0,277,8027.381037
0.0,579,8757.180586
0.0,467,9198.091293
0.0,476,9759.465184
0.0,342,10188.578772
0.0,566,10752.935718
0.0,731,11608.106869
0.0,971,12746.470511
0.0,819,13610.872611
0.0,519,14197.579442
0.0,214,14482.074439
0.0,911,15448.967455
0.0,270,15678.100086
0.0,360,16078.669508
0.0,792,16972.975323
0.0,527,17722.0959
0.0,330,18106.515639
0.0,327,18374.671649
0.0,333,18781.088779
0.0,979,19795.674399
0.0,363,20243.600816
0.0,544,20871.976649
