#{"t_start": 1782713037.3180435, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,452,45.082498
0.0,809,53.964221
0.0,428,58.918689
0.0,725,66.495292
0.0,664,73.952689
0.0,392,78.188073
0.0,248,80.970503
0.0,558,87.056384
0.0,711,94.576021
0.0,459,99.881267
0.0,518,105.679589
0.0,457,571.970984
0.0,662,1345.472026
0.0,260,1641.256106
0.0,793,2442.070818
0.0,285,2752.202474
0.0,308,2978.489656
0.0,347,3374.066218
0.0,361,3684.350981
0.0,478,4096.361177
0.0,216,4319.757762
0.0,350,4703.970057
0.0,758,5464.870768
0.0,572,5943.160731
0.0,829,6979.876187
0.0,653,7720.911623
0.0,622,8428.663258
0.0,491,8904.907443
0.0,221,9193.665549
0.0,206,9477.061537
0.0,410,9903.55716
0.0,1295,11321.737423
0.0,450,11883.262026
0.0,476,12320.87881
0.0,314,12751.262247
0.0,528,13324.166437
0.0,485,13892.155112
0.0,468,14345.162635
0.0,590,15032.817836
0.0,377,15451.489858
0.0,408,15806.288863
0.0,585,16525.970903
0.0,497,17139.658622
0.0,1491,18786.966622
0.0,375,19212.063009
0.0,1025,20376.809512
0.0,521,20882.366833
