#{"t_start": 1782713037.2808049, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,561,46.308066
0.0,490,51.824388
0.0,235,54.552766
0.0,516,60.270283
0.0,675,67.371898
0.0,878,76.989293
0.0,764,85.385041
0.0,533,91.289733
0.0,600,97.714065
0.0,732,105.927853
0.0,267,108.921488
0.0,1906,2218.641297
0.0,592,2756.029926
0.0,388,3084.15873
0.0,510,3585.035361
0.0,412,3945.133769
0.0,884,4826.290936
0.0,338,5217.619241
0.0,705,5802.106807
0.0,675,6704.838186
0.0,326,6995.70076
0.0,391,7434.302453
0.0,298,7860.40463
0.0,729,8594.387229
0.0,482,9190.806439
0.0,547,9761.191367
0.0,886,10749.485892
0.0,339,11168.406246
0.0,442,11611.592473
0.0,748,12461.70077
0.0,376,12894.134717
0.0,632,13611.190993
0.0,455,14192.702158
0.0,266,14481.760615
0.0,533,15029.896995
0.0,299,15325.328191
0.0,462,15800.246022
0.0,1273,17308.601002
0.0,479,17866.154252
0.0,539,18506.906344
0.0,412,18922.803618
0.0,858,19931.836169
0.0,441,20374.695867
0.0,473,20875.204158
