#{"t_start": 1782713038.9705482, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,591,44.921597
0.0,777,53.510289
0.0,478,58.856403
0.0,274,61.730073
0.0,465,67.020111
0.0,472,71.813868
0.0,629,78.745957
0.0,469,84.029981
0.0,636,91.020102
0.0,649,98.149353
0.0,477,103.543877
0.0,754,876.203538
0.0,510,1486.699736
0.0,213,1770.424321
0.0,418,2216.316894
0.0,852,2975.563321
0.0,311,3237.003429
0.0,345,3583.702242
0.0,466,4085.899271
0.0,785,4822.497858
0.0,634,5464.554058
0.0,330,5695.697097
0.0,529,6377.111238
0.0,353,6711.941562
0.0,945,7860.61884
0.0,755,8752.196907
0.0,354,9044.529598
0.0,665,9894.656165
0.0,340,10191.458104
0.0,690,11027.93618
0.0,487,11468.295554
0.0,782,12321.042
0.0,569,13039.303627
0.0,339,13461.732497
0.0,410,13893.20268
0.0,593,14491.419317
0.0,793,15444.228096
0.0,552,15921.109222
0.0,915,16972.336531
0.0,414,17492.574193
0.0,266,17864.373147
0.0,460,18372.320874
0.0,863,19335.604448
0.0,798,20236.72581
0.0,355,20629.805088
