#{"t_start": 1782685236.1751854, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,482,41.332839
0.0,391,45.349949
0.0,781,53.796764
0.0,467,58.993196
0.0,311,62.644651
0.0,412,67.09439
0.0,492,72.42106
0.0,251,75.165285
0.0,477,80.003937
0.0,448,85.022093
0.0,496,90.408526
0.0,420,95.012966
0.0,275,97.932663
0.0,433,102.798127
0.0,496,579.597229
0.0,333,1067.504293
0.0,278,1405.520968
0.0,250,1743.29485
0.0,363,2240.225409
0.0,467,2879.899018
0.0,217,3048.830162
0.0,346,3526.212965
0.0,195,3845.696549
0.0,349,4159.718263
0.0,332,4603.62703
0.0,475,5220.995542
0.0,368,5526.213693
0.0,524,6262.023962
0.0,272,6564.945342
0.0,221,6721.696681
0.0,852,7830.012394
0.0,280,8146.335568
0.0,192,8457.196627
0.0,362,8926.294166
0.0,290,9236.597422
0.0,433,9688.71756
0.0,428,10281.630929
0.0,333,10595.716337
0.0,408,11018.491812
0.0,281,11418.042871
0.0,399,11909.536423
0.0,337,12230.119476
0.0,393,12677.115893
0.0,317,13124.21289
0.0,285,13423.932525
0.0,251,13721.606126
0.0,366,14174.009692
0.0,338,14468.511058
0.0,390,14970.916335
0.0,312,15261.491649
0.0,268,15509.782492
0.0,466,16042.296234
0.0,379,16386.099549
0.0,376,16795.988024
0.0,282,17047.391093
0.0,270,17364.515049
0.0,325,17673.735453
0.0,326,18123.242466
0.0,241,18385.81245
0.0,333,18651.947237
0.0,309,19104.194138
0.0,310,19412.092872
0.0,430,20004.209973
0.0,467,20438.494783
0.0,374,20866.411392
0.0,239,21162.245752
0.0,263,21491.027003
0.0,366,21980.322645
0.0,453,22591.004565
0.0,331,22888.726921
0.0,295,23181.498378
0.0,263,23599.629026
0.0,291,23882.997889
0.0,278,24180.099886
0.0,495,24778.325489
