#{"t_start": 1782685234.5844154, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,509,43.224386
0.0,181,45.126097
0.0,661,52.1441
0.0,212,54.705371
0.0,417,59.096109
0.0,533,64.903379
0.0,1002,75.914217
0.0,385,79.914221
0.0,759,88.185817
0.0,323,91.487447
0.0,275,94.794938
0.0,839,103.922212
0.0,493,581.007016
0.0,285,1061.396535
0.0,247,1399.303467
0.0,367,1746.715975
0.0,216,2078.684212
0.0,245,2410.01851
0.0,388,2886.306345
0.0,350,3369.793375
0.0,184,3529.515109
0.0,336,4011.383465
0.0,329,4302.09324
0.0,308,4765.000465
0.0,240,5070.998169
0.0,289,5382.299765
0.0,229,5656.704534
0.0,252,5964.896783
0.0,225,6118.996587
0.0,234,6420.900994
0.0,256,6722.698479
0.0,251,7028.585712
0.0,264,7356.582682
0.0,528,7993.986845
0.0,244,8305.328149
0.0,376,8776.44741
0.0,464,9391.012295
0.0,302,9690.514816
0.0,351,10134.905221
0.0,323,10445.195786
0.0,272,10871.99191
0.0,557,11426.919839
0.0,298,11742.486627
0.0,486,12371.74535
0.0,507,12975.717639
0.0,308,13281.212259
0.0,333,13723.34033
0.0,715,14590.214035
0.0,272,14842.594987
0.0,297,15117.0267
0.0,229,15396.309273
0.0,421,15771.297415
0.0,290,16054.845352
0.0,504,16534.687332
0.0,225,16806.009014
0.0,420,17218.904014
0.0,336,17669.099395
0.0,238,17973.092945
0.0,404,18390.038575
0.0,223,18642.927998
0.0,395,19105.501707
0.0,392,19554.006647
0.0,307,19866.510508
0.0,294,20281.400281
0.0,282,20564.401334
0.0,445,21007.749571
0.0,391,21496.789484
0.0,298,21975.295668
0.0,218,22147.401621
0.0,272,22592.494011
0.0,396,23029.432436
0.0,318,23309.185589
0.0,254,23606.82572
0.0,525,24182.782874
0.0,343,24641.087862
