#{"t_start": 1782685234.3737357, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,457,42.829704
0.0,582,49.037375
0.0,329,52.526072
0.0,365,56.643848
0.0,709,64.534954
0.0,424,69.117656
0.0,604,75.693622
0.0,516,81.238208
0.0,808,89.753475
0.0,744,98.051337
0.0,559,104.19228
0.0,406,572.698121
0.0,217,742.402463
0.0,475,1407.009905
0.0,207,1741.200491
0.0,271,2075.903044
0.0,279,2410.333347
0.0,230,2728.121343
0.0,310,3050.39605
0.0,524,3691.995428
0.0,289,4155.096845
0.0,256,4444.813211
0.0,316,4768.001114
0.0,233,5074.001818
0.0,231,5378.511383
0.0,344,5665.492281
0.0,589,6418.814149
0.0,356,6870.202001
0.0,356,7350.695827
0.0,239,7516.913182
0.0,718,8461.299562
0.0,368,8929.70031
0.0,410,9391.92187
0.0,285,9690.940494
0.0,780,10598.704329
0.0,449,11136.803986
0.0,194,11288.916077
0.0,361,11741.796012
0.0,516,12374.506137
0.0,281,12680.599224
0.0,277,13121.407536
0.0,256,13418.412654
0.0,316,13723.586006
0.0,218,14040.114547
0.0,614,14712.47175
0.0,658,15394.09879
0.0,356,15762.763004
0.0,262,16042.970803
0.0,276,16270.601148
0.0,430,16674.935047
0.0,247,16925.408527
0.0,298,17217.522762
0.0,283,17661.806258
0.0,264,17967.07454
0.0,288,18268.195466
0.0,180,18392.80406
0.0,215,18645.779201
0.0,267,18948.914752
0.0,330,19403.665921
0.0,279,19705.094666
0.0,189,19864.806173
0.0,365,20288.313232
0.0,273,20568.195581
0.0,187,20861.354492
0.0,385,21320.696945
0.0,353,21657.024005
0.0,227,21982.70253
0.0,240,22289.707808
0.0,414,22747.799424
0.0,272,23038.846454
0.0,293,23454.897317
0.0,581,24036.215417
0.0,460,24641.34092
0.0,263,24940.308783
