#{"t_start": 1782685233.6813548, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,522,44.446813
0.0,535,49.918
0.0,520,55.738001
0.0,205,57.714939
0.0,693,65.49593
0.0,406,69.958842
0.0,676,77.109161
0.0,566,83.417876
0.0,478,88.317634
0.0,718,96.226491
0.0,216,98.720757
0.0,677,905.80838
0.0,480,1569.68505
0.0,407,2075.399096
0.0,302,2411.398985
0.0,255,2732.797273
0.0,422,3213.599676
0.0,538,4010.087268
0.0,242,4163.393175
0.0,283,4603.486432
0.0,424,5075.804891
0.0,275,5384.52373
0.0,438,5965.200627
0.0,392,6415.026498
0.0,542,7026.395564
0.0,182,7195.987871
0.0,270,7517.695257
0.0,331,7991.317135
0.0,412,8462.817233
0.0,405,8933.139612
0.0,363,9393.014869
0.0,487,9987.015569
0.0,195,10284.026182
0.0,422,10726.897596
0.0,673,11427.998295
0.0,223,11737.309054
0.0,256,12081.609314
0.0,515,12672.501745
0.0,304,12978.503458
0.0,239,13278.587179
0.0,260,13580.017321
0.0,281,13914.185709
0.0,311,14318.113345
0.0,363,14713.129423
0.0,348,14983.7943
0.0,295,15392.527554
0.0,293,15629.221911
0.0,492,16156.602946
0.0,353,16400.269946
0.0,205,16675.670011
0.0,299,16932.495937
0.0,434,17516.119826
0.0,368,17969.691193
0.0,196,18129.306107
0.0,188,18384.306334
0.0,343,18653.606882
0.0,538,19404.265651
0.0,222,19559.325439
0.0,358,20012.732145
0.0,1116,21323.425428
0.0,515,21980.215363
0.0,269,22288.372021
0.0,313,22602.301925
0.0,239,22892.44195
0.0,378,23311.122409
0.0,628,24034.252002
0.0,300,24338.800916
0.0,334,24783.122024
