#{"t_start": 1782685233.9810934, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,324,41.806019
0.0,1066,53.048714
0.0,309,56.747754
0.0,434,61.258823
0.0,1032,72.604952
0.0,326,76.235302
0.0,429,80.640107
0.0,1066,92.119304
0.0,296,95.614484
0.0,563,101.686411
0.0,433,106.746921
0.0,482,580.50269
0.0,431,1234.599675
0.0,255,1569.601482
0.0,305,1913.910639
0.0,197,2239.401796
0.0,261,2564.814965
0.0,219,2734.310892
0.0,385,3213.093618
0.0,526,3854.31321
0.0,283,4296.186351
0.0,205,4452.290074
0.0,429,5069.438078
0.0,234,5233.224554
0.0,734,6116.894915
0.0,235,6419.321925
0.0,451,6878.11833
0.0,321,7354.904916
0.0,202,7669.791287
0.0,414,8145.599391
0.0,465,8620.693711
0.0,438,9239.31719
0.0,312,9543.987891
0.0,371,9987.812983
0.0,347,10442.917248
0.0,268,10729.483927
0.0,356,11135.598921
0.0,662,11918.295691
0.0,324,12235.285827
0.0,199,12527.406912
0.0,409,12978.508089
0.0,280,13281.610232
0.0,311,13721.414053
0.0,225,14037.30807
0.0,621,14601.407074
0.0,267,14973.411962
0.0,553,15510.504027
0.0,229,15764.486706
0.0,358,16055.537356
0.0,214,16276.624098
0.0,506,16805.089346
0.0,470,17364.492383
0.0,270,17666.814126
0.0,220,17967.447165
0.0,376,18381.042593
0.0,183,18503.311898
0.0,177,18652.505723
0.0,318,19105.205159
0.0,336,19416.310586
0.0,476,20012.919086
0.0,299,20430.505316
0.0,297,20714.013574
0.0,308,21007.798579
0.0,576,21812.393629
0.0,245,22137.499283
0.0,346,22450.685851
0.0,327,22887.502652
0.0,456,23312.907223
0.0,365,23743.830194
0.0,256,24036.804009
0.0,215,24333.988553
0.0,195,24637.213609
0.0,273,24936.627985
