#{"t_start": 1782685234.3734238, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,649,45.110277
0.0,433,49.460263
0.0,209,51.728075
0.0,555,57.895379
0.0,295,60.928401
0.0,351,64.935306
0.0,486,70.303597
0.0,360,74.240777
0.0,881,83.512097
0.0,239,86.034869
0.0,404,90.402097
0.0,357,94.327456
0.0,360,431.005305
0.0,289,902.209212
0.0,599,1578.012023
0.0,480,2242.497248
0.0,217,2565.299519
0.0,355,2889.837401
0.0,379,3373.830757
0.0,534,4155.594568
0.0,561,4767.211778
0.0,308,5079.527021
0.0,487,5663.097677
0.0,248,5970.293819
0.0,216,6267.398727
0.0,295,6572.092824
0.0,291,6876.822783
0.0,201,7192.914163
0.0,245,7512.920549
0.0,352,7988.927789
0.0,371,8458.126498
0.0,363,8777.902822
0.0,241,9087.115527
0.0,193,9390.814228
0.0,500,9983.02222
0.0,494,10591.104397
0.0,257,10868.598817
0.0,285,11134.395802
0.0,251,11421.410056
0.0,533,12081.916484
0.0,389,12525.308639
0.0,362,12972.410932
0.0,437,13427.903501
0.0,333,13906.017374
0.0,317,14180.814843
0.0,558,14838.982265
0.0,641,15505.636506
0.0,282,15767.320085
0.0,529,16272.609663
0.0,285,16530.550775
0.0,538,17058.309754
0.0,253,17372.741097
0.0,340,17819.010476
0.0,228,18121.90706
0.0,213,18276.612144
0.0,414,18790.211092
0.0,265,19104.125446
0.0,473,19560.804172
0.0,205,19861.053137
0.0,267,20148.725242
0.0,353,20564.81931
0.0,302,20868.212777
0.0,218,21162.52405
0.0,399,21651.927472
0.0,369,22141.495626
0.0,385,22596.91965
0.0,209,22884.514382
0.0,294,23176.048363
0.0,308,23460.496569
0.0,486,24033.526037
0.0,358,24488.119699
0.0,293,24783.717607
