#{"t_start": 1782685236.4775043, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,392,40.214366
0.0,624,46.49906
0.0,430,51.426944
0.0,577,57.521218
0.0,402,61.904727
0.0,299,65.527677
0.0,514,71.108798
0.0,500,76.436044
0.0,222,78.517306
0.0,326,82.234711
0.0,306,85.419484
0.0,1093,97.431856
0.0,215,100.061465
0.0,339,103.549122
0.0,201,267.096424
0.0,497,906.198474
0.0,638,1741.297821
0.0,221,2070.389917
0.0,278,2407.207843
0.0,363,2880.406724
0.0,562,3527.004509
0.0,444,4152.824112
0.0,202,4297.535554
0.0,276,4607.998955
0.0,381,5076.10458
0.0,406,5525.911249
0.0,395,5970.70493
0.0,501,6572.52985
0.0,269,7020.630517
0.0,902,8141.909782
0.0,292,8457.700281
0.0,440,8929.794482
0.0,334,9389.203565
0.0,326,9689.40323
0.0,360,10134.305392
0.0,291,10589.001197
0.0,548,11133.307118
0.0,458,11571.498273
0.0,221,11916.68956
0.0,417,12374.099297
0.0,312,12821.108367
0.0,265,13125.189726
0.0,196,13278.791423
0.0,822,14316.200428
0.0,353,14710.368411
0.0,355,14982.599373
0.0,388,15400.700143
0.0,420,15903.907425
0.0,437,16273.702764
0.0,292,16532.604597
0.0,336,16923.214942
0.0,300,17215.610728
0.0,272,17523.805389
0.0,252,17824.614783
0.0,244,18128.427831
0.0,444,18641.046737
0.0,313,18949.495524
0.0,333,19405.607987
0.0,318,19710.135722
0.0,299,20139.659446
0.0,199,20287.804364
0.0,165,20558.340585
0.0,501,21006.608316
0.0,483,21650.52216
0.0,311,22134.631752
0.0,288,22442.488215
0.0,339,22881.192213
0.0,257,23169.339972
0.0,364,23459.609022
0.0,316,23883.098746
0.0,528,24486.617716
0.0,338,24933.927575
