#{"t_start": 1782685235.26965, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,909,46.832392
0.0,319,50.136608
0.0,333,53.997371
0.0,286,57.014868
0.0,525,62.624548
0.0,625,69.622801
0.0,540,75.379181
0.0,780,83.657335
0.0,824,92.80409
0.0,742,910.703142
0.0,264,1243.599777
0.0,285,1737.815383
0.0,205,1913.799221
0.0,192,2239.498791
0.0,215,2410.815742
0.0,175,2727.041668
0.0,267,3046.505594
0.0,975,4161.725402
0.0,348,4606.798248
0.0,332,5071.946346
0.0,333,5385.607818
0.0,289,5809.613344
0.0,246,6109.11861
0.0,347,6420.118557
0.0,278,6723.114466
0.0,211,7026.431387
0.0,351,7511.422612
0.0,343,7834.409056
0.0,315,8302.517506
0.0,338,8772.734773
0.0,346,9086.405827
0.0,245,9391.458943
0.0,236,9689.12598
0.0,567,10288.234855
0.0,197,10595.410688
0.0,436,11019.867619
0.0,325,11426.115793
0.0,767,12370.005653
0.0,403,12826.222578
0.0,406,13278.90043
0.0,258,13580.811636
0.0,520,14181.697625
0.0,220,14463.807859
0.0,180,14600.118752
0.0,231,14848.417379
0.0,378,15266.110884
0.0,487,15768.989644
0.0,251,16048.220136
0.0,450,16520.730939
0.0,383,16917.337705
0.0,288,17207.812074
0.0,190,17368.619581
0.0,291,17810.516456
0.0,252,17981.517399
0.0,187,18268.817705
0.0,393,18645.999788
0.0,324,19099.751814
0.0,397,19548.500735
0.0,620,20154.353434
0.0,257,20441.703844
0.0,281,20860.434857
0.0,550,21490.102983
0.0,338,21974.361373
0.0,223,22146.227306
0.0,231,22447.327414
0.0,189,22739.416441
0.0,336,23036.111516
0.0,244,23309.416001
0.0,253,23606.637138
0.0,257,23887.315279
0.0,282,24184.45014
0.0,343,24642.622242
0.0,266,24940.729155
