#{"t_start": 1782685234.9765396, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,485,42.600838
0.0,312,45.944985
0.0,905,55.8118
0.0,644,62.696088
0.0,385,67.114293
0.0,952,77.092645
0.0,1406,92.306323
0.0,239,95.032819
0.0,527,100.802039
0.0,875,1075.240905
0.0,328,1573.313041
0.0,221,1909.926754
0.0,207,2079.316047
0.0,387,2570.499007
0.0,276,2889.105459
0.0,299,3369.49813
0.0,245,3687.129527
0.0,533,4296.995283
0.0,266,4605.408514
0.0,215,4918.608999
0.0,454,5383.252709
0.0,686,6118.922071
0.0,218,6420.203233
0.0,308,6868.917963
0.0,343,7194.731723
0.0,319,7670.827603
0.0,340,7993.822571
0.0,354,8461.557626
0.0,339,8929.023813
0.0,338,9240.088155
0.0,264,9683.922831
0.0,262,9982.110822
0.0,544,10593.595288
0.0,377,11012.993425
0.0,515,11568.522516
0.0,483,12222.125449
0.0,376,12667.091088
0.0,622,13280.01656
0.0,315,13720.304152
0.0,410,14176.794052
0.0,405,14596.893634
0.0,222,14844.701081
0.0,304,15120.41362
0.0,265,15402.227197
0.0,279,15762.307067
0.0,232,15917.290837
0.0,459,16392.568919
0.0,321,16681.444941
0.0,331,17053.926317
0.0,376,17517.424424
0.0,303,17825.956343
0.0,386,18275.092671
0.0,262,18508.649925
0.0,302,18945.291928
0.0,254,19260.30855
0.0,483,19853.926947
0.0,318,20147.82884
0.0,239,20434.306442
0.0,416,20867.359406
0.0,310,21318.348082
0.0,443,21815.101613
0.0,294,22146.217611
0.0,387,22600.698681
0.0,513,23181.512261
0.0,236,23459.309388
0.0,357,23886.215628
0.0,302,24184.694139
0.0,235,24491.292674
0.0,298,24935.032162
