#{"t_start": 1782685234.7912545, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,267,40.463223
0.0,893,49.90892
0.0,576,56.278127
0.0,229,58.719145
0.0,375,62.803866
0.0,213,65.089036
0.0,595,71.694281
0.0,448,76.634131
0.0,356,80.108801
0.0,334,83.921154
0.0,505,89.307488
0.0,352,93.302869
0.0,935,103.548685
0.0,264,424.498253
0.0,549,1067.489157
0.0,209,1245.283262
0.0,308,1741.982335
0.0,216,2071.200182
0.0,215,2243.708066
0.0,416,2880.003542
0.0,243,3050.689184
0.0,308,3526.081631
0.0,517,4157.286855
0.0,268,4448.700161
0.0,226,4764.002298
0.0,712,5526.483941
0.0,353,5968.979098
0.0,314,6272.982296
0.0,359,6722.617925
0.0,344,7192.582966
0.0,331,7668.709283
0.0,352,7992.379411
0.0,185,8301.576033
0.0,262,8613.88925
0.0,319,8931.574711
0.0,282,9240.296076
0.0,409,9839.204049
0.0,262,10132.984689
0.0,232,10436.416579
0.0,625,11020.44378
0.0,283,11419.652367
0.0,455,11920.584421
0.0,303,12363.685495
0.0,315,12674.988597
0.0,230,12972.692165
0.0,355,13417.817252
0.0,297,13721.679599
0.0,441,14182.290613
0.0,829,15113.907422
0.0,519,15628.487591
0.0,246,15909.374699
0.0,336,16165.777091
0.0,399,16666.798073
0.0,414,17048.098663
0.0,340,17374.089137
0.0,459,17974.248282
0.0,497,18502.166267
0.0,355,18943.297425
0.0,313,19264.206517
0.0,229,19553.391762
0.0,206,19854.05449
0.0,475,20289.879778
0.0,316,20710.281986
0.0,266,21001.004139
0.0,472,21497.21554
0.0,388,22135.144856
0.0,284,22443.211308
0.0,555,23034.24488
0.0,404,23459.59333
0.0,245,23740.682329
0.0,360,24181.198284
0.0,403,24644.009482
0.0,196,24935.702839
