#{"t_start": 1782685233.577525, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,593,45.090003
0.0,490,50.299083
0.0,293,53.370486
0.0,581,59.852752
0.0,467,64.78798
0.0,738,72.984583
0.0,671,80.049152
0.0,1158,92.587966
0.0,529,98.706455
0.0,331,102.132403
0.0,322,429.922957
0.0,326,902.821087
0.0,411,1403.20284
0.0,214,1580.41806
0.0,398,2239.907321
0.0,243,2412.799747
0.0,284,2883.305988
0.0,267,3211.106719
0.0,233,3526.124137
0.0,528,4157.492477
0.0,343,4454.488389
0.0,535,5223.726438
0.0,226,5387.1175
0.0,253,5666.005797
0.0,435,6266.488366
0.0,270,6570.426972
0.0,335,6877.915053
0.0,462,7515.191265
0.0,267,7833.117752
0.0,501,8462.605722
0.0,278,8777.340508
0.0,335,9239.404605
0.0,564,9842.711239
0.0,406,10289.197798
0.0,527,11010.030695
0.0,488,11433.204429
0.0,251,11743.417451
0.0,508,12375.602576
0.0,342,12825.402932
0.0,382,13277.415384
0.0,361,13719.894474
0.0,367,14171.294738
0.0,328,14466.309908
0.0,605,15115.595358
0.0,327,15403.791846
0.0,230,15634.511497
0.0,282,15919.7997
0.0,321,16273.706192
0.0,432,16680.232412
0.0,275,16932.746379
0.0,412,17514.103074
0.0,390,17971.90818
0.0,556,18505.594522
0.0,360,18948.204739
0.0,346,19404.508603
0.0,233,19561.398495
0.0,304,20007.606657
0.0,310,20290.614705
0.0,360,20716.894244
0.0,503,21326.708241
0.0,289,21653.620456
0.0,273,21986.230741
0.0,242,22291.928394
0.0,648,23038.106482
0.0,267,23313.02374
0.0,624,24036.605182
0.0,417,24637.717814
