#{"t_start": 1782685237.6675746, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,610,41.145319
0.0,817,50.036519
0.0,428,54.669273
0.0,759,63.10185
0.0,467,68.147367
0.0,866,77.146781
0.0,724,85.240515
0.0,373,89.139373
0.0,389,93.560421
0.0,270,96.440385
0.0,587,103.137541
0.0,561,733.102055
0.0,250,1063.904661
0.0,241,1397.598959
0.0,347,1744.03803
0.0,366,2241.032654
0.0,267,2568.414422
0.0,216,2884.203443
0.0,280,3209.152097
0.0,254,3526.62406
0.0,286,3850.848534
0.0,269,4291.630994
0.0,446,4765.323063
0.0,254,5072.223344
0.0,413,5523.521578
0.0,210,5811.005815
0.0,286,6113.209805
0.0,367,6568.244281
0.0,220,6866.908204
0.0,405,7350.80117
0.0,533,7987.734905
0.0,345,8455.93898
0.0,497,9082.017739
0.0,317,9388.805966
0.0,171,9541.415051
0.0,376,9985.006592
0.0,617,10727.608057
0.0,442,11273.25326
0.0,429,11737.156296
0.0,389,12226.322515
0.0,309,12529.746817
0.0,236,12827.007251
0.0,431,13416.513684
0.0,450,13908.104021
0.0,226,14173.655749
0.0,479,14710.298325
0.0,264,14973.338853
0.0,346,15266.217492
0.0,361,15630.801031
0.0,658,16276.905411
0.0,266,16533.699777
0.0,548,17205.802105
0.0,195,17368.921725
0.0,357,17818.002561
0.0,357,18265.377959
0.0,275,18500.436907
0.0,262,18793.309026
0.0,500,19406.319134
0.0,418,19861.431604
0.0,226,20145.030375
0.0,447,20706.459871
0.0,337,21002.127711
0.0,494,21646.701167
0.0,397,22139.708631
0.0,262,22444.531781
0.0,351,22883.730888
0.0,514,23453.000597
0.0,275,23737.422506
0.0,242,24028.93304
0.0,238,24328.035608
0.0,293,24641.013566
0.0,257,24938.209112
