#{"t_start": 1782685236.4786396, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,1301,49.729017
0.0,594,56.114313
0.0,443,61.053856
0.0,714,68.837946
0.0,782,77.201532
0.0,850,86.587652
0.0,391,90.629122
0.0,408,95.152219
0.0,376,99.335144
0.0,387,103.632783
0.0,453,575.012085
0.0,556,1242.616581
0.0,352,1743.293162
0.0,349,2239.395645
0.0,299,2568.616085
0.0,307,3043.426767
0.0,368,3371.819808
0.0,462,4011.411759
0.0,330,4443.020625
0.0,314,4767.004179
0.0,525,5383.300056
0.0,232,5660.103269
0.0,333,6108.392461
0.0,319,6417.508898
0.0,482,7023.898943
0.0,446,7514.713723
0.0,256,7832.303167
0.0,214,8145.505714
0.0,396,8614.158853
0.0,564,9387.497872
0.0,270,9683.990508
0.0,446,10133.789319
0.0,349,10592.118083
0.0,456,11018.658436
0.0,275,11417.838
0.0,265,11730.799957
0.0,228,11922.990485
0.0,264,12232.390102
0.0,197,12524.706753
0.0,255,12824.608944
0.0,293,13129.015215
0.0,378,13578.698321
0.0,380,14044.117356
0.0,342,14461.226976
0.0,566,14981.417985
0.0,459,15508.414873
0.0,642,16157.426224
0.0,436,16532.402578
0.0,348,16923.597929
0.0,222,17206.994931
0.0,510,17814.424749
0.0,288,18123.015581
0.0,350,18497.931647
0.0,455,18950.300413
0.0,264,19266.411277
0.0,258,19557.604184
0.0,349,20010.11234
0.0,202,20280.008175
0.0,266,20560.501012
0.0,395,20999.692291
0.0,298,21327.00941
0.0,219,21647.098896
0.0,353,22135.001808
0.0,412,22593.544582
0.0,266,22885.314487
0.0,466,23450.501604
0.0,526,24026.310962
0.0,326,24334.608612
0.0,338,24778.689509
