#{"t_start": 1782685237.7679894, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,372,38.525716
0.0,706,46.033246
0.0,680,53.442072
0.0,326,57.040997
0.0,509,62.805583
0.0,394,67.012368
0.0,459,71.701851
0.0,476,76.873653
0.0,805,85.652263
0.0,223,87.946746
0.0,410,92.525258
0.0,629,99.5118
0.0,320,425.624044
0.0,790,1404.223796
0.0,264,1742.627986
0.0,393,2241.036403
0.0,263,2568.215825
0.0,242,2885.529764
0.0,241,3208.710797
0.0,538,3849.405516
0.0,204,4154.604695
0.0,303,4449.433749
0.0,355,4920.521357
0.0,364,5379.117049
0.0,269,5658.714067
0.0,344,6108.62412
0.0,222,6269.803813
0.0,556,7021.797935
0.0,284,7351.048359
0.0,576,7991.321981
0.0,498,8615.507906
0.0,219,8927.020661
0.0,400,9389.016267
0.0,632,10132.627163
0.0,591,10870.69818
0.0,230,11129.829137
0.0,369,11431.324116
0.0,382,11922.006861
0.0,303,12365.404939
0.0,258,12668.103675
0.0,292,12973.011776
0.0,340,13419.002203
0.0,274,13718.405086
0.0,603,14455.261954
0.0,753,15119.900103
0.0,758,15914.923155
0.0,506,16395.945131
0.0,209,16671.408772
0.0,458,17201.54106
0.0,431,17664.542703
0.0,793,18502.901426
0.0,251,18793.431161
0.0,209,19100.517752
0.0,362,19545.201124
0.0,322,19857.743767
0.0,469,20428.30899
0.0,558,21001.797335
0.0,437,21639.82691
0.0,232,21815.803982
0.0,244,22142.399865
0.0,367,22593.955426
0.0,223,22883.453368
0.0,352,23300.411207
0.0,299,23602.717725
0.0,468,24174.045098
0.0,345,24489.436478
0.0,404,24941.736227
