#{"t_start": 1782659226.5767019, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,409,76.744785
0.0,606,83.138483
0.0,212,85.697286
0.0,382,89.794399
0.0,446,94.836593
0.0,427,99.303695
0.0,728,107.35466
0.0,364,110.832443
0.0,366,114.897168
0.0,503,120.422708
0.0,466,125.636314
0.0,249,128.33049
0.0,280,131.246971
0.0,319,134.35218
0.0,279,435.12738
0.0,406,818.628851
0.0,439,1207.394927
0.0,300,1597.638751
0.0,237,1740.295179
0.0,379,2136.791782
0.0,280,2537.403957
0.0,232,2694.321573
0.0,214,2963.296949
0.0,259,3248.292451
0.0,327,3685.299469
0.0,547,4229.798249
0.0,364,4649.31185
0.0,367,5057.712501
0.0,504,5618.999803
0.0,178,5764.617022
0.0,253,6041.791099
0.0,227,6318.400051
0.0,269,6609.295621
0.0,649,7356.293472
0.0,372,7773.290726
0.0,508,8346.216512
0.0,628,9053.400432
0.0,366,9480.010868
0.0,209,9632.38943
0.0,446,10210.894541
0.0,261,10488.429411
0.0,479,10907.798331
0.0,226,11189.590604
0.0,218,11473.405366
0.0,317,11754.307645
0.0,271,12169.367566
0.0,444,12602.010924
0.0,291,12885.591013
0.0,379,13315.009789
0.0,465,13891.102815
0.0,313,14181.104021
0.0,468,14747.195449
0.0,481,15300.406752
0.0,301,15581.189449
0.0,203,15868.62124
0.0,398,16297.606265
0.0,584,16882.499528
0.0,386,17325.693949
0.0,326,17754.209966
0.0,416,18186.212304
0.0,287,18475.026318
0.0,624,19178.812807
0.0,340,19633.143734
0.0,233,19841.207352
0.0,336,20045.54333
0.0,207,20247.308389
0.0,326,20629.622595
0.0,376,20926.003357
0.0,205,21189.689402
0.0,302,21484.522746
0.0,369,21906.093046
0.0,483,22442.201052
0.0,420,22869.109282
0.0,263,23156.416968
0.0,297,23581.219416
0.0,237,23867.396199
0.0,243,24024.711592
0.0,346,24448.211282
