#{"t_start": 1782659225.087758, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,242,45.725246
0.0,857,85.593552
0.0,606,92.30637
0.0,285,95.422817
0.0,439,100.090016
0.0,432,104.897499
0.0,549,110.714015
0.0,642,117.6924
0.0,551,123.597777
0.0,317,127.202935
0.0,470,132.22541
0.0,888,141.741601
0.0,736,823.392833
0.0,295,1203.90833
0.0,310,1476.280259
0.0,333,1851.802423
0.0,347,2136.492822
0.0,464,2691.502356
0.0,305,2966.181034
0.0,297,3393.872494
0.0,327,3694.698274
0.0,295,3960.891267
0.0,278,4369.109786
0.0,574,4927.868741
0.0,930,5909.791428
0.0,603,6615.3211
0.0,232,6896.405771
0.0,303,7220.088999
0.0,316,7634.786382
0.0,562,8211.788131
0.0,619,8910.97904
0.0,254,9204.181959
0.0,239,9486.291551
0.0,346,9922.317435
0.0,199,10076.384166
0.0,360,10492.151475
0.0,461,11041.983013
0.0,576,11603.65922
0.0,229,11892.885696
0.0,212,12046.083899
0.0,412,12597.899945
0.0,375,13017.622319
0.0,538,13599.306978
0.0,401,14038.698445
0.0,228,14322.678772
0.0,262,14606.490093
0.0,936,15582.698247
0.0,215,15870.682419
0.0,318,16159.089152
0.0,253,16443.504896
0.0,623,17175.100603
0.0,193,17463.128866
0.0,532,18043.912366
0.0,231,18328.42053
0.0,303,18617.905332
0.0,201,18766.015762
0.0,376,19181.189647
0.0,256,19495.582135
0.0,397,19936.693828
0.0,428,20246.987053
0.0,446,20644.084532
0.0,194,20918.400859
0.0,416,21334.594451
0.0,348,21766.687452
0.0,599,22435.214139
0.0,247,22590.994678
0.0,435,23149.895982
0.0,525,23733.287255
0.0,645,24449.185398
