#{"t_start": 1782659226.2756338, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,482,77.819891
0.0,391,82.054247
0.0,781,90.463278
0.0,467,95.727233
0.0,311,99.234808
0.0,412,103.554241
0.0,492,108.953454
0.0,251,111.531284
0.0,477,116.600482
0.0,448,121.621494
0.0,496,127.108638
0.0,420,131.426912
0.0,275,134.310646
0.0,433,138.836834
0.0,496,554.807904
0.0,333,938.327334
0.0,278,1205.719969
0.0,250,1476.004229
0.0,363,1853.555078
0.0,467,2383.106311
0.0,217,2543.292667
0.0,346,2961.228579
0.0,195,3240.639769
0.0,349,3551.105391
0.0,332,3950.730529
0.0,475,4508.164347
0.0,368,4797.719039
0.0,524,5474.634132
0.0,272,5759.614921
0.0,221,5907.992867
0.0,852,6895.874387
0.0,280,7215.490302
0.0,192,7488.295558
0.0,362,7921.889811
0.0,290,8207.599422
0.0,433,8635.173276
0.0,428,9197.408845
0.0,333,9488.196715
0.0,408,9929.505392
0.0,281,10347.509942
0.0,399,10769.818628
0.0,337,11049.005192
0.0,393,11479.800978
0.0,317,11891.793401
0.0,285,12175.14177
0.0,251,12458.830571
0.0,366,12881.510017
0.0,338,13178.196177
0.0,390,13742.175671
0.0,312,14038.289597
0.0,268,14324.84508
0.0,466,14883.921935
0.0,379,15300.113353
0.0,376,15725.41599
0.0,282,16011.709135
0.0,270,16299.19627
0.0,325,16585.925246
0.0,326,17028.297121
0.0,241,17324.12342
0.0,333,17614.337519
0.0,309,18043.494769
0.0,310,18333.207772
0.0,430,18893.009081
0.0,467,19338.416688
0.0,374,19745.2205
0.0,239,19943.413358
0.0,263,20147.783364
0.0,366,20527.392788
0.0,453,21047.411257
0.0,331,21333.892279
0.0,295,21630.716981
0.0,263,22014.301789
0.0,291,22302.923507
0.0,278,22582.703586
0.0,495,23148.612933
0.0,309,23444.210164
0.0,314,23869.890271
0.0,233,24158.231746
0.0,366,24453.143872
