#{"t_start": 1782659224.4853847, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,324,70.291691
0.0,1066,89.498553
0.0,309,92.849841
0.0,434,97.638797
0.0,1032,108.81013
0.0,326,112.237209
0.0,429,116.748109
0.0,1066,128.348733
0.0,296,131.716298
0.0,563,137.492364
0.0,433,142.343943
0.0,482,555.888671
0.0,431,1065.698804
0.0,255,1339.212166
0.0,305,1601.647208
0.0,197,1852.109147
0.0,261,2132.197596
0.0,219,2258.487438
0.0,385,2695.298861
0.0,526,3256.190839
0.0,283,3686.006778
0.0,205,3838.590633
0.0,429,4369.503577
0.0,234,4522.389813
0.0,734,5344.963271
0.0,235,5625.191638
0.0,451,6051.003539
0.0,321,6471.225648
0.0,202,6749.095986
0.0,414,7214.388004
0.0,465,7645.5107
0.0,438,8210.307367
0.0,312,8496.687518
0.0,371,8913.797367
0.0,347,9347.383177
0.0,268,9632.797066
0.0,356,10074.127917
0.0,662,10778.031387
0.0,324,11055.597632
0.0,199,11333.681225
0.0,409,11751.79059
0.0,280,12046.507745
0.0,311,12459.211551
0.0,225,12739.78921
0.0,621,13319.311747
0.0,267,13744.213323
0.0,553,14325.388546
0.0,229,14605.995324
0.0,358,14897.706681
0.0,214,15175.415075
0.0,506,15729.753585
0.0,470,16299.697434
0.0,270,16584.286796
0.0,220,16880.399718
0.0,376,17323.820456
0.0,183,17468.206356
0.0,177,17615.42263
0.0,318,18044.895168
0.0,336,18335.807012
0.0,476,18899.689768
0.0,299,19330.389955
0.0,297,19634.007063
0.0,308,19850.099732
0.0,576,20407.197284
0.0,245,20632.086507
0.0,346,20926.397573
0.0,327,21333.814883
0.0,456,21776.893107
0.0,365,22167.693225
0.0,256,22449.384244
0.0,215,22728.288344
0.0,195,23002.90136
0.0,273,23291.290004
0.0,354,23594.388503
0.0,436,24164.890003
0.0,364,24590.303324
