#{"t_start": 1782659225.2672887, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,509,79.056952
0.0,181,81.203013
0.0,661,88.323524
0.0,212,90.702475
0.0,417,95.123927
0.0,533,101.007497
0.0,1002,111.642822
0.0,385,115.759891
0.0,759,124.243165
0.0,323,127.536831
0.0,275,130.706396
0.0,839,139.552222
0.0,493,555.635484
0.0,285,936.181628
0.0,247,1203.506186
0.0,367,1479.303658
0.0,216,1738.869461
0.0,245,1997.401749
0.0,388,2387.807349
0.0,350,2823.617208
0.0,184,2964.918076
0.0,336,3398.211165
0.0,329,3697.210073
0.0,308,4089.414653
0.0,240,4368.950784
0.0,289,4651.621353
0.0,229,4920.480166
0.0,252,5197.516588
0.0,225,5349.803618
0.0,234,5629.237463
0.0,256,5906.20155
0.0,251,6188.539143
0.0,264,6474.017001
0.0,528,7069.939529
0.0,244,7363.723814
0.0,376,7781.101966
0.0,464,8348.012043
0.0,302,8637.006843
0.0,351,9059.813447
0.0,323,9352.121042
0.0,272,9773.504354
0.0,557,10355.505759
0.0,298,10638.312756
0.0,486,11189.313546
0.0,507,11750.41342
0.0,308,12046.217287
0.0,333,12460.024329
0.0,715,13309.306082
0.0,272,13598.824103
0.0,297,13894.536032
0.0,229,14177.2049
0.0,421,14612.536843
0.0,290,14896.516369
0.0,504,15448.807413
0.0,225,15729.40192
0.0,420,16160.239158
0.0,336,16584.531852
0.0,238,16881.53195
0.0,404,17326.017754
0.0,223,17611.619487
0.0,395,18044.407723
0.0,392,18473.19788
0.0,307,18765.22819
0.0,294,19174.22445
0.0,282,19489.509193
0.0,445,19850.904358
0.0,391,20151.748202
0.0,298,20524.325399
0.0,218,20644.854716
0.0,272,21047.918552
0.0,396,21472.205987
0.0,318,21770.725238
0.0,254,22024.412668
0.0,525,22586.700517
0.0,343,23006.71595
0.0,347,23436.999689
0.0,368,23740.206411
0.0,256,24025.916532
0.0,256,24315.418177
0.0,271,24736.132681
