#{"t_start": 1782659223.8725646, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,460,80.003123
0.0,646,86.907048
0.0,326,90.666299
0.0,970,101.11325
0.0,343,104.819055
0.0,332,108.624852
0.0,515,114.011318
0.0,566,120.050118
0.0,494,125.559543
0.0,456,130.313493
0.0,968,140.739332
0.0,634,673.101961
0.0,344,1069.146111
0.0,205,1340.334606
0.0,246,1600.559474
0.0,241,1852.721456
0.0,235,2002.21515
0.0,280,2385.412311
0.0,284,2691.810841
0.0,345,2969.017545
0.0,293,3399.003318
0.0,336,3698.830725
0.0,362,4096.997024
0.0,563,4786.89681
0.0,187,4929.007096
0.0,315,5338.051919
0.0,519,5899.710063
0.0,304,6187.20493
0.0,255,6471.714141
0.0,416,6899.394897
0.0,279,7222.417953
0.0,492,7782.476169
0.0,407,8217.409548
0.0,630,8916.400268
0.0,722,9780.544588
0.0,247,10076.504166
0.0,471,10630.337924
0.0,253,10897.719218
0.0,210,11051.215812
0.0,237,11334.317245
0.0,335,11746.851107
0.0,232,11904.01791
0.0,219,12181.712454
0.0,308,12598.964006
0.0,241,12748.71204
0.0,345,13175.012072
0.0,263,13463.294925
0.0,208,13750.314119
0.0,428,14183.333683
0.0,660,14897.410542
0.0,614,15584.509601
0.0,492,16159.809996
0.0,298,16444.963346
0.0,227,16736.495987
0.0,222,17029.701292
0.0,290,17327.553133
0.0,186,17610.625839
0.0,531,18186.938327
0.0,567,18764.414616
0.0,462,19333.718046
0.0,316,19639.398334
0.0,201,19844.834977
0.0,400,20147.047008
0.0,373,20527.410537
0.0,395,20920.015563
0.0,518,21480.297611
0.0,575,22029.302328
0.0,192,22307.695309
0.0,238,22582.903641
0.0,787,23444.114963
0.0,386,23876.805573
0.0,500,24448.198273
