#{"t_start": 1782659224.1009922, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,1609,92.269067
0.0,631,99.108403
0.0,499,104.516906
0.0,544,110.473304
0.0,686,117.978364
0.0,542,123.779943
0.0,956,133.890041
0.0,575,140.185586
0.0,381,445.170978
0.0,382,825.505023
0.0,234,1069.527668
0.0,189,1340.287785
0.0,266,1601.313594
0.0,252,1855.186342
0.0,309,2137.176269
0.0,178,2385.673507
0.0,277,2691.480742
0.0,184,2831.303421
0.0,225,3106.46614
0.0,273,3402.102991
0.0,423,3840.670802
0.0,367,4235.168974
0.0,260,4521.077759
0.0,420,5059.36911
0.0,409,5480.57787
0.0,268,5765.282981
0.0,432,6189.899961
0.0,313,6609.992001
0.0,218,6759.776174
0.0,309,7214.772802
0.0,314,7500.796435
0.0,545,8206.787686
0.0,304,8494.203225
0.0,289,8774.500688
0.0,387,9207.380102
0.0,297,9627.203938
0.0,243,9784.775424
0.0,249,10080.698467
0.0,358,10497.8768
0.0,226,10777.773627
0.0,568,11339.382389
0.0,394,11757.070175
0.0,312,12176.985087
0.0,300,12463.871486
0.0,327,12882.571367
0.0,315,13175.18177
0.0,209,13458.069788
0.0,359,13889.370303
0.0,363,14187.376209
0.0,212,14474.708996
0.0,427,14898.98439
0.0,404,15440.634393
0.0,419,15872.884067
0.0,436,16303.077134
0.0,368,16736.799418
0.0,289,17032.506201
0.0,240,17328.102307
0.0,226,17614.775753
0.0,305,17905.382967
0.0,362,18335.288297
0.0,357,18763.786504
0.0,306,19042.868279
0.0,239,19341.091049
0.0,400,19749.995965
0.0,352,20046.175648
0.0,214,20248.668787
0.0,368,20636.39904
0.0,267,20919.191766
0.0,296,21193.035289
0.0,292,21487.168641
0.0,193,21769.773266
0.0,546,22310.068216
0.0,194,22581.675519
0.0,332,22871.46432
0.0,211,23152.780109
0.0,170,23301.966539
0.0,295,23730.367874
0.0,314,24020.017735
0.0,258,24312.166556
0.0,410,24748.068397
