#{"t_start": 1782659224.585065, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,360,70.517079
0.0,360,82.198092
0.0,734,90.088659
0.0,637,97.087917
0.0,554,103.081373
0.0,325,106.699318
0.0,528,112.209063
0.0,407,116.506851
0.0,772,125.061554
0.0,352,128.985657
0.0,794,137.181854
0.0,241,305.295074
0.0,302,668.131727
0.0,389,1066.615506
0.0,252,1339.710366
0.0,201,1479.702488
0.0,334,1855.212663
0.0,382,2255.110291
0.0,337,2688.902868
0.0,226,2831.412693
0.0,567,3545.199533
0.0,245,3828.695486
0.0,317,4093.290219
0.0,440,4647.028922
0.0,396,5059.626157
0.0,363,5351.816578
0.0,428,5902.486559
0.0,299,6189.128219
0.0,292,6477.895724
0.0,229,6756.687154
0.0,244,7066.127412
0.0,312,7489.379515
0.0,301,7778.993599
0.0,356,8208.084081
0.0,334,8496.906605
0.0,315,8909.192483
0.0,455,9351.195371
0.0,203,9632.292511
0.0,229,9923.29085
0.0,378,10352.885451
0.0,216,10499.65261
0.0,400,10909.995373
0.0,248,11195.582066
0.0,251,11482.19532
0.0,355,11898.270809
0.0,509,12461.280803
0.0,238,12744.095253
0.0,213,13018.787998
0.0,297,13313.046754
0.0,279,13602.995813
0.0,252,13895.687498
0.0,370,14326.427173
0.0,385,14749.718713
0.0,428,15179.788728
0.0,252,15448.487497
0.0,285,15870.299226
0.0,369,16161.287164
0.0,237,16444.189863
0.0,237,16736.089771
0.0,453,17324.706864
0.0,268,17612.105525
0.0,278,17902.395119
0.0,209,18185.70079
0.0,383,18614.201665
0.0,262,18893.886812
0.0,293,19178.20347
0.0,318,19495.694765
0.0,291,19842.628854
0.0,645,20406.788919
0.0,361,20780.288476
0.0,501,21197.502538
0.0,455,21769.896447
0.0,669,22447.593517
0.0,222,22727.68722
0.0,356,23149.404802
0.0,336,23448.989951
0.0,345,23876.557363
0.0,231,24164.906943
0.0,378,24594.00086
