#{"t_start": 1782659225.0920033, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,649,81.062923
0.0,433,85.40267
0.0,209,88.009004
0.0,555,93.797348
0.0,295,97.12423
0.0,351,100.898378
0.0,486,106.237153
0.0,360,110.176698
0.0,881,119.408411
0.0,239,122.004246
0.0,404,126.453296
0.0,357,130.301152
0.0,360,443.112561
0.0,289,816.812864
0.0,599,1342.286012
0.0,480,1855.003636
0.0,217,2132.097832
0.0,355,2391.724998
0.0,379,2831.895884
0.0,534,3541.675305
0.0,561,4092.124788
0.0,308,4378.581318
0.0,487,4927.964311
0.0,248,5204.289007
0.0,216,5480.279539
0.0,295,5768.087995
0.0,291,6050.213904
0.0,201,6322.805678
0.0,245,6612.184195
0.0,352,7058.333869
0.0,371,7488.774259
0.0,363,7781.78654
0.0,241,8076.285295
0.0,193,8347.088063
0.0,500,8907.69795
0.0,494,9481.284654
0.0,257,9773.476243
0.0,285,10073.297514
0.0,251,10352.694043
0.0,533,10900.974679
0.0,389,11331.610389
0.0,362,11745.73789
0.0,437,12179.484687
0.0,333,12599.677681
0.0,317,12885.973933
0.0,558,13594.877287
0.0,641,14320.202445
0.0,282,14608.675799
0.0,529,15172.207474
0.0,285,15444.460939
0.0,538,16016.002168
0.0,253,16302.132628
0.0,340,16734.600036
0.0,228,17028.178602
0.0,213,17176.41368
0.0,414,17754.210063
0.0,265,18043.985903
0.0,473,18477.289634
0.0,205,18762.513633
0.0,267,19038.116698
0.0,353,19490.388062
0.0,302,19746.403569
0.0,218,19941.978835
0.0,399,20249.678431
0.0,369,20637.083201
0.0,385,21052.784656
0.0,209,21327.229719
0.0,294,21623.673708
0.0,308,21907.493078
0.0,486,22444.476286
0.0,358,22864.079569
0.0,293,23153.884188
0.0,205,23440.379574
0.0,282,23734.088609
0.0,469,24304.111901
0.0,424,24742.283319
