#{"t_start": 1782659223.6905012, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,593,81.72003
0.0,490,86.820618
0.0,293,90.178929
0.0,581,96.461901
0.0,467,101.438357
0.0,738,109.575255
0.0,671,116.51327
0.0,1158,129.192155
0.0,529,135.009592
0.0,331,138.330899
0.0,322,442.713486
0.0,326,818.190812
0.0,411,1206.380887
0.0,214,1345.210081
0.0,398,1852.98255
0.0,243,2002.77669
0.0,284,2387.092613
0.0,267,2691.588171
0.0,233,2958.395278
0.0,528,3544.887356
0.0,343,3841.002064
0.0,535,4510.810727
0.0,226,4659.980186
0.0,253,4930.58615
0.0,435,5478.376255
0.0,270,5763.083403
0.0,335,6051.688493
0.0,462,6615.882714
0.0,267,6898.983948
0.0,501,7496.727209
0.0,278,7782.604534
0.0,335,8210.491683
0.0,564,8776.586875
0.0,406,9209.985021
0.0,527,9923.679948
0.0,488,10362.30339
0.0,251,10639.586927
0.0,508,11193.987541
0.0,342,11604.946591
0.0,382,12040.684936
0.0,361,12458.693016
0.0,367,12880.302639
0.0,328,13175.140414
0.0,605,13894.381519
0.0,327,14187.29269
0.0,230,14475.782749
0.0,282,14757.089157
0.0,321,15173.982413
0.0,432,15587.407549
0.0,275,15877.874956
0.0,412,16442.193832
0.0,390,16882.193653
0.0,556,17469.679613
0.0,360,17902.981034
0.0,346,18330.281119
0.0,233,18478.384181
0.0,304,18896.280943
0.0,310,19181.406316
0.0,360,19636.350443
0.0,503,20042.874927
0.0,289,20252.854752
0.0,273,20535.182927
0.0,242,20789.219704
0.0,648,21485.28295
0.0,267,21777.002358
0.0,624,22449.182915
0.0,417,23003.802425
0.0,446,23445.395482
0.0,500,24018.675775
0.0,397,24450.815928
0.0,231,24741.685724
