#{"t_start": 1782659223.871799, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,262,70.287834
0.0,281,81.035588
0.0,672,88.232519
0.0,776,96.695381
0.0,716,104.503614
0.0,494,110.001832
0.0,691,117.100601
0.0,637,124.143195
0.0,697,131.608937
0.0,816,140.414474
0.0,456,555.295092
0.0,397,941.50442
0.0,241,1207.536345
0.0,373,1602.097512
0.0,294,1857.944565
0.0,222,2135.81094
0.0,453,2689.518347
0.0,223,2831.915384
0.0,415,3394.917468
0.0,270,3686.62011
0.0,308,3955.066238
0.0,333,4370.275548
0.0,202,4518.319381
0.0,344,4926.414559
0.0,260,5202.204343
0.0,496,5762.702887
0.0,604,6465.321901
0.0,555,7063.923775
0.0,400,7496.408381
0.0,211,7775.477815
0.0,221,7936.693256
0.0,645,8641.227816
0.0,307,9058.913551
0.0,292,9349.30763
0.0,289,9636.731282
0.0,261,9932.816297
0.0,392,10362.82713
0.0,293,10775.000512
0.0,303,11050.925231
0.0,418,11482.433803
0.0,283,11893.220951
0.0,314,12177.52484
0.0,272,12462.114573
0.0,350,12884.014022
0.0,347,13307.706138
0.0,385,13745.50549
0.0,311,14041.403114
0.0,307,14333.012017
0.0,515,14898.105605
0.0,314,15307.201284
0.0,179,15447.810071
0.0,288,15870.913139
0.0,245,16017.825008
0.0,436,16584.899873
0.0,381,17029.728443
0.0,330,17328.651052
0.0,424,17901.803049
0.0,329,18190.005801
0.0,351,18620.398352
0.0,470,19177.507676
0.0,304,19494.106056
0.0,197,19738.827012
0.0,330,19946.905091
0.0,297,20245.547787
0.0,180,20409.119214
0.0,364,20781.801721
0.0,289,21056.318675
0.0,377,21480.447352
0.0,189,21633.120659
0.0,561,22306.000105
0.0,294,22586.102863
0.0,667,23302.411356
0.0,390,23740.013154
0.0,558,24446.198139
0.0,375,24885.504777
