#{"t_start": 1782685237.1693153, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,246,37.893971
0.0,304,41.799731
0.0,320,45.137342
0.0,415,49.912439
0.0,622,55.922202
0.0,700,63.324434
0.0,426,67.625346
0.0,381,71.526922
0.0,565,77.652717
0.0,521,83.539437
0.0,500,89.131255
0.0,562,94.857678
0.0,376,99.020507
0.0,393,573.504104
0.0,244,740.729486
0.0,545,1575.410875
0.0,538,2240.117265
0.0,247,2565.203286
0.0,296,2884.702778
0.0,275,3206.720721
0.0,226,3512.019249
0.0,457,4125.581666
0.0,231,4280.630753
0.0,227,4566.824384
0.0,301,5019.698228
0.0,381,5464.034937
0.0,276,5742.897135
0.0,355,6039.510953
0.0,352,6469.827253
0.0,245,6755.719498
0.0,441,7359.937214
0.0,297,7677.892345
0.0,260,7987.921525
0.0,304,8299.6078
0.0,312,8763.818092
0.0,358,9228.798254
0.0,410,9678.896827
0.0,267,9977.126073
0.0,301,10274.500165
0.0,216,10574.098027
0.0,177,10706.20441
0.0,176,10974.744236
0.0,253,11237.015271
0.0,410,11682.611269
0.0,744,12586.94064
0.0,345,12882.810658
0.0,551,13602.73732
0.0,517,14199.410434
0.0,282,14490.107848
0.0,551,15009.62322
0.0,509,15541.603192
0.0,470,16075.114337
0.0,214,16306.21528
0.0,269,16571.707541
0.0,322,16850.006277
0.0,401,17279.344567
0.0,399,17749.715045
0.0,477,18320.403177
0.0,779,19143.800823
0.0,504,19736.125469
0.0,208,20033.23205
0.0,269,20305.516776
0.0,600,21029.017966
0.0,631,21669.413251
0.0,251,21989.336159
0.0,323,22443.029708
0.0,357,22884.355723
0.0,341,23184.404906
0.0,615,23886.597559
0.0,285,24182.734866
0.0,316,24638.540786
0.0,242,24935.617897
