#{"t_start": 1782685236.681849, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,897,46.097397
0.0,437,50.73115
0.0,436,55.001479
0.0,1001,65.433582
0.0,676,72.409505
0.0,1074,84.204044
0.0,523,89.913471
0.0,590,96.30529
0.0,376,100.099823
0.0,801,1076.213689
0.0,498,1739.688818
0.0,237,1914.592454
0.0,245,2243.422337
0.0,259,2569.420824
0.0,400,3196.995722
0.0,676,3992.222598
0.0,242,4270.907099
0.0,820,5175.486694
0.0,297,5478.405834
0.0,300,5892.894669
0.0,270,6173.687359
0.0,320,6474.702631
0.0,222,6755.985522
0.0,258,7056.695895
0.0,289,7368.786503
0.0,463,7988.826591
0.0,309,8300.891071
0.0,428,8923.212872
0.0,768,9827.727823
0.0,351,10266.368319
0.0,347,10581.699105
0.0,424,11095.423526
0.0,268,11381.006594
0.0,387,11830.901313
0.0,259,12154.696276
0.0,272,12446.019251
0.0,368,12874.607979
0.0,324,13171.599231
0.0,425,13746.091527
0.0,390,14199.51985
0.0,291,14490.198888
0.0,451,14880.213309
0.0,446,15418.796593
0.0,226,15657.251854
0.0,198,15804.397045
0.0,414,16199.933233
0.0,327,16576.292872
0.0,315,16853.399223
0.0,227,17119.187312
0.0,242,17434.411385
0.0,333,17899.788562
0.0,302,18205.111624
0.0,184,18429.102477
0.0,356,18694.208412
0.0,228,18982.418006
0.0,303,19301.414476
0.0,232,19586.514136
0.0,555,20301.160827
0.0,229,20466.997703
0.0,242,20749.596123
0.0,274,21045.916791
0.0,269,21503.986395
0.0,364,21827.889909
0.0,269,22151.788328
0.0,516,22747.401507
0.0,620,23458.001173
0.0,229,23738.824368
0.0,288,24034.094179
0.0,445,24638.393559
0.0,307,24939.525355
