#{"t_start": 1782685233.7011151, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,808,48.119257
0.0,486,53.432082
0.0,673,60.115829
0.0,440,64.680145
0.0,433,69.265345
0.0,1028,79.877879
0.0,667,87.296224
0.0,396,91.627718
0.0,1049,102.790671
0.0,359,429.801754
0.0,537,1082.865057
0.0,628,1916.984555
0.0,311,2405.283802
0.0,290,2728.69353
0.0,310,3199.784449
0.0,354,3519.684797
0.0,349,3997.864358
0.0,314,4284.09851
0.0,555,5027.606298
0.0,382,5472.067658
0.0,186,5616.513929
0.0,551,6318.26966
0.0,498,6764.779174
0.0,623,7528.269654
0.0,306,7990.088937
0.0,353,8303.870662
0.0,631,9084.092841
0.0,504,9688.967181
0.0,444,10273.864331
0.0,261,10577.080259
0.0,238,10846.794793
0.0,305,11106.072425
0.0,378,11532.477184
0.0,233,11836.793156
0.0,421,12306.572762
0.0,612,13019.897595
0.0,347,13454.274581
0.0,435,13919.096519
0.0,328,14346.818508
0.0,302,14621.539895
0.0,362,15010.289089
0.0,283,15292.885434
0.0,260,15542.604371
0.0,290,15809.279218
0.0,218,16079.399096
0.0,181,16202.837702
0.0,216,16434.724012
0.0,265,16726.985387
0.0,292,16977.778066
0.0,232,17282.697915
0.0,300,17744.708403
0.0,371,18062.610531
0.0,398,18547.387115
0.0,325,18841.983569
0.0,336,19292.48748
0.0,340,19592.477964
0.0,519,20186.570303
0.0,211,20467.577861
0.0,417,20910.879982
0.0,596,21667.284343
0.0,269,21989.098149
0.0,404,22450.882626
0.0,230,22745.289418
0.0,301,23039.48082
0.0,313,23455.874438
0.0,328,23745.81375
0.0,338,24183.086928
0.0,404,24646.483993
