#{"t_start": 1782685236.0717983, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,198,38.514821
0.0,300,42.018956
0.0,771,50.643227
0.0,302,53.80171
0.0,612,60.193981
0.0,241,62.503209
0.0,603,68.646357
0.0,519,74.031662
0.0,535,79.707314
0.0,470,85.037113
0.0,686,92.398177
0.0,691,100.01362
0.0,286,103.097312
0.0,807,1077.201406
0.0,304,1413.428843
0.0,336,1910.715111
0.0,402,2404.694431
0.0,568,3047.097425
0.0,315,3509.893349
0.0,459,4001.499798
0.0,272,4408.73104
0.0,218,4568.413333
0.0,277,4875.406408
0.0,281,5321.519298
0.0,291,5608.697308
0.0,283,5897.589769
0.0,305,6181.708424
0.0,379,6620.405811
0.0,353,7057.375453
0.0,416,7530.911015
0.0,261,7835.662166
0.0,309,8296.960697
0.0,296,8608.5991
0.0,353,9077.719042
0.0,890,10127.496433
0.0,369,10574.640647
0.0,433,10983.730068
0.0,327,11383.424504
0.0,465,11842.924191
0.0,319,12299.731295
0.0,405,12742.109606
0.0,272,13022.507961
0.0,302,13450.161999
0.0,472,13918.158433
0.0,334,14347.528491
0.0,235,14616.217116
0.0,212,14748.333151
0.0,341,15144.953284
0.0,209,15416.510313
0.0,224,15544.525285
0.0,307,15946.202919
0.0,278,16195.905244
0.0,301,16434.717621
0.0,271,16726.205176
0.0,355,17119.549801
0.0,364,17593.212251
0.0,425,18058.820908
0.0,452,18548.74045
0.0,223,18831.617832
0.0,395,19289.258192
0.0,304,19584.228016
0.0,188,19877.667404
0.0,181,20036.842912
0.0,397,20463.231808
0.0,446,21030.016632
0.0,263,21345.310282
0.0,433,21823.518949
0.0,239,22144.727012
0.0,395,22594.226343
0.0,465,23176.926365
0.0,481,23608.323276
0.0,451,24178.609125
0.0,420,24642.72941
