#{"t_start": 1782685236.881171, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,1213,49.228804
0.0,583,55.393467
0.0,341,58.605274
0.0,475,63.69008
0.0,431,68.030492
0.0,286,71.093024
0.0,508,76.21289
0.0,364,80.249806
0.0,483,85.596945
0.0,411,90.103117
0.0,569,96.34734
0.0,377,100.427809
0.0,351,103.898357
0.0,589,735.803726
0.0,937,1913.912909
0.0,271,2397.615149
0.0,342,2727.087391
0.0,226,3042.884953
0.0,556,3682.301809
0.0,263,3999.495733
0.0,318,4414.202264
0.0,251,4710.499707
0.0,363,5166.792938
0.0,371,5602.303685
0.0,436,6031.99671
0.0,401,6469.848189
0.0,227,6753.090861
0.0,572,7367.686167
0.0,505,7990.214422
0.0,490,8606.334818
0.0,398,9078.986635
0.0,286,9387.506794
0.0,237,9685.513098
0.0,277,9983.524317
0.0,313,10431.636065
0.0,207,10697.430035
0.0,180,10848.612494
0.0,280,11104.492172
0.0,278,11390.892022
0.0,203,11684.20458
0.0,444,12165.927011
0.0,467,12740.288275
0.0,331,13160.866317
0.0,264,13451.894816
0.0,427,13915.403133
0.0,362,14346.687781
0.0,286,14618.731615
0.0,179,14748.245921
0.0,335,15144.416312
0.0,189,15414.794816
0.0,197,15540.589971
0.0,427,15952.420961
0.0,837,16847.939836
0.0,431,17279.912295
0.0,385,17749.106679
0.0,456,18318.734122
0.0,597,18974.701617
0.0,290,19291.987226
0.0,348,19725.591815
0.0,217,19889.40719
0.0,216,20174.508636
0.0,364,20595.8097
0.0,308,20903.798398
0.0,268,21205.484622
0.0,458,21820.585651
0.0,306,22149.419739
0.0,315,22590.509619
0.0,419,23031.911583
0.0,257,23304.891203
0.0,499,23882.805867
0.0,477,24486.124882
