#{"t_start": 1782685233.9777682, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,185,40.423892
0.0,317,44.143661
0.0,540,50.301339
0.0,463,55.091017
0.0,520,60.316711
0.0,911,69.818244
0.0,387,73.71699
0.0,576,79.906811
0.0,550,85.900729
0.0,349,89.86023
0.0,422,94.294139
0.0,559,100.638466
0.0,600,740.205304
0.0,484,1414.425019
0.0,439,1916.614016
0.0,315,2405.216508
0.0,871,3507.99833
0.0,214,3685.393816
0.0,238,3999.789527
0.0,317,4413.304241
0.0,448,4871.894333
0.0,257,5179.008031
0.0,248,5474.495094
0.0,277,5755.714045
0.0,253,6040.322447
0.0,238,6326.697365
0.0,353,6756.192526
0.0,272,7056.409189
0.0,249,7365.188905
0.0,350,7833.089415
0.0,250,8139.723151
0.0,385,8603.812724
0.0,375,9074.902025
0.0,420,9533.297054
0.0,341,9975.401163
0.0,300,10274.154943
0.0,374,10703.398306
0.0,248,10978.041219
0.0,219,11110.691067
0.0,215,11388.995477
0.0,350,11836.515948
0.0,308,12166.916652
0.0,191,12445.691128
0.0,271,12741.406722
0.0,239,13018.299502
0.0,332,13314.931127
0.0,299,13748.974872
0.0,517,14347.397897
0.0,301,14621.633831
0.0,775,15423.814088
0.0,335,15802.892887
0.0,380,16195.525652
0.0,641,16849.190062
0.0,268,17116.804407
0.0,238,17431.222191
0.0,214,17599.511975
0.0,210,17905.719152
0.0,457,18431.991784
0.0,345,18695.397001
0.0,365,19144.314758
0.0,262,19440.91296
0.0,235,19735.022146
0.0,539,20313.101118
0.0,705,21199.092462
0.0,598,21830.591928
0.0,384,22298.913296
0.0,279,22739.996012
0.0,332,23035.227013
0.0,432,23462.913413
0.0,514,24177.306797
0.0,193,24334.796994
0.0,295,24647.002988
0.0,200,24939.792925
