#{"t_start": 1782685236.5768075, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,750,44.448049
0.0,708,52.058284
0.0,492,57.14699
0.0,1455,72.024553
0.0,454,76.911784
0.0,1336,91.518102
0.0,357,95.353728
0.0,908,1241.605759
0.0,254,1573.92082
0.0,434,2079.013728
0.0,476,2720.307952
0.0,337,3046.107136
0.0,587,3831.016799
0.0,214,4126.020909
0.0,437,4562.045773
0.0,304,4873.908225
0.0,429,5467.59049
0.0,449,5897.291836
0.0,345,6322.421033
0.0,249,6611.699643
0.0,282,6909.734278
0.0,304,7218.413401
0.0,588,7988.930847
0.0,279,8298.509088
0.0,360,8766.621649
0.0,430,9236.219409
0.0,310,9680.204466
0.0,191,9834.497208
0.0,360,10274.078816
0.0,228,10574.691879
0.0,241,10845.793149
0.0,259,11099.524891
0.0,213,11248.807197
0.0,585,12014.519423
0.0,291,12305.809215
0.0,301,12734.77862
0.0,329,13023.700213
0.0,321,13454.597441
0.0,420,13916.295298
0.0,501,14491.031134
0.0,277,14745.501695
0.0,359,15144.108504
0.0,512,15660.507817
0.0,283,15947.716857
0.0,482,16430.711466
0.0,334,16726.207425
0.0,241,16974.554229
0.0,242,17279.936922
0.0,339,17745.42207
0.0,262,18054.410613
0.0,1000,19138.407495
0.0,230,19428.504747
0.0,364,19740.609854
0.0,296,20171.619783
0.0,265,20460.206751
0.0,480,21029.610611
0.0,344,21357.891585
0.0,263,21668.012631
0.0,305,22141.125148
0.0,278,22442.344184
0.0,302,22744.405115
0.0,550,23310.406355
0.0,269,23733.708243
0.0,573,24332.812856
0.0,339,24776.727764
