#{"t_start": 1782685233.867096, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,455,43.844221
0.0,719,51.919591
0.0,652,58.611825
0.0,318,61.706519
0.0,403,65.999841
0.0,282,69.030451
0.0,394,72.915556
0.0,1062,84.336099
0.0,601,91.121246
0.0,546,96.80932
0.0,368,430.124521
0.0,664,1413.047112
0.0,430,1913.703971
0.0,355,2401.599686
0.0,308,2728.527051
0.0,534,3367.108124
0.0,415,3990.211122
0.0,238,4140.514422
0.0,220,4420.398483
0.0,292,4722.108025
0.0,210,5030.317884
0.0,444,5481.505831
0.0,314,5897.521459
0.0,371,6323.726867
0.0,323,6619.803117
0.0,310,7051.456059
0.0,650,7834.927584
0.0,207,7995.220086
0.0,551,8767.30532
0.0,292,9080.219786
0.0,300,9390.206856
0.0,332,9833.108946
0.0,240,10128.813091
0.0,266,10435.213183
0.0,270,10708.241979
0.0,460,11240.816501
0.0,492,11696.211128
0.0,306,12161.120529
0.0,255,12449.033493
0.0,332,12750.01295
0.0,586,13460.21325
0.0,711,14346.80635
0.0,228,14497.853718
0.0,909,15428.618949
0.0,268,15801.353465
0.0,251,16075.244562
0.0,330,16315.509608
0.0,358,16724.248619
0.0,298,16976.527532
0.0,368,17437.308099
0.0,298,17753.403029
0.0,414,18319.234654
0.0,504,18833.930478
0.0,425,19296.654085
0.0,662,20041.61328
0.0,270,20315.423911
0.0,307,20743.96362
0.0,324,21044.929343
0.0,257,21359.002186
0.0,242,21667.721682
0.0,488,22292.203928
0.0,290,22597.828398
0.0,322,23030.298484
0.0,412,23455.550478
0.0,412,23887.607141
0.0,590,24639.499596
