#{"t_start": 1782685236.067601, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,428,41.337806
0.0,944,51.712704
0.0,748,59.25368
0.0,267,62.117585
0.0,536,67.643241
0.0,643,74.20866
0.0,734,82.255652
0.0,558,88.23286
0.0,493,93.6224
0.0,520,99.239362
0.0,474,580.510016
0.0,537,1246.411573
0.0,394,1746.806979
0.0,217,2080.337388
0.0,182,2398.561471
0.0,285,2723.900946
0.0,632,3508.907155
0.0,307,3836.919104
0.0,259,4134.107775
0.0,213,4414.813813
0.0,409,4868.946545
0.0,268,5175.609137
0.0,362,5609.847795
0.0,434,6039.110617
0.0,631,6760.00665
0.0,267,7058.098315
0.0,607,7834.009777
0.0,198,8137.912303
0.0,522,8764.400068
0.0,286,9077.638937
0.0,306,9387.620972
0.0,382,9835.611561
0.0,246,10131.300993
0.0,313,10573.9242
0.0,208,10710.011537
0.0,383,11107.527489
0.0,429,11680.518623
0.0,439,12160.822203
0.0,326,12588.209474
0.0,307,12881.118437
0.0,357,13305.212117
0.0,386,13747.223761
0.0,252,14061.814282
0.0,429,14493.801062
0.0,290,14749.059522
0.0,272,15140.139372
0.0,355,15424.253147
0.0,238,15663.697881
0.0,283,15953.234133
0.0,302,16310.235141
0.0,215,16436.025603
0.0,264,16844.662042
0.0,470,17279.704813
0.0,218,17592.747185
0.0,364,18051.825797
0.0,245,18316.403328
0.0,422,18690.508799
0.0,306,18987.725295
0.0,265,19301.732566
0.0,302,19731.024314
0.0,209,19892.203439
0.0,380,20314.930882
0.0,507,20907.705521
0.0,243,21205.409393
0.0,306,21660.199342
0.0,440,22146.222448
0.0,584,22884.94606
0.0,388,23303.00876
0.0,351,23608.925467
0.0,253,23889.006205
0.0,283,24327.230896
0.0,397,24775.803538
