#{"t_start": 1782685233.7694368, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,349,42.718544
0.0,753,51.027979
0.0,1240,64.100126
0.0,444,68.481686
0.0,759,76.318465
0.0,558,82.503028
0.0,328,85.969527
0.0,342,89.864769
0.0,503,95.283519
0.0,402,99.557327
0.0,679,909.205527
0.0,338,1248.901061
0.0,706,2243.702956
0.0,561,2889.411793
0.0,380,3367.612072
0.0,236,3682.009134
0.0,218,3995.199644
0.0,284,4277.899883
0.0,407,4720.407205
0.0,407,5181.82269
0.0,546,5892.477394
0.0,301,6177.70828
0.0,873,7213.005046
0.0,301,7527.770139
0.0,331,7990.615342
0.0,430,8458.533974
0.0,584,9232.736941
0.0,462,9689.113896
0.0,316,10126.699551
0.0,496,10700.781388
0.0,255,10978.186409
0.0,485,11395.778085
0.0,215,11690.174422
0.0,230,12016.50065
0.0,254,12302.806855
0.0,394,12743.42879
0.0,362,13168.619038
0.0,394,13610.604725
0.0,410,14067.226246
0.0,332,14490.808735
0.0,522,15010.602364
0.0,459,15426.818406
0.0,302,15803.408239
0.0,396,16197.422825
0.0,460,16583.405485
0.0,407,17115.020028
0.0,345,17438.940671
0.0,406,17910.634963
0.0,309,18321.818598
0.0,356,18688.301368
0.0,417,19143.603458
0.0,268,19438.322395
0.0,278,19740.606305
0.0,583,20461.798033
0.0,577,21046.026512
0.0,300,21507.553179
0.0,336,21828.119118
0.0,342,22292.712588
0.0,496,22888.000648
0.0,583,23460.824495
0.0,368,23889.199394
0.0,397,24337.532629
0.0,432,24936.750578
