#{"t_start": 1782685233.999925, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,640,46.017685
0.0,1267,59.091273
0.0,295,62.41766
0.0,299,65.430714
0.0,412,69.625306
0.0,367,73.253006
0.0,229,75.78875
0.0,309,78.92646
0.0,932,89.392865
0.0,477,94.321988
0.0,399,98.581726
0.0,524,104.490932
0.0,504,583.709758
0.0,538,1413.190308
0.0,472,1916.084087
0.0,396,2410.203305
0.0,295,2882.498239
0.0,312,3208.789618
0.0,368,3680.331063
0.0,359,4133.073847
0.0,396,4564.526373
0.0,418,5034.384464
0.0,319,5468.683286
0.0,268,5748.180957
0.0,245,6030.168561
0.0,410,6470.306771
0.0,294,6759.379383
0.0,172,7048.993268
0.0,355,7370.535568
0.0,240,7681.571681
0.0,620,8456.793562
0.0,340,8923.671939
0.0,667,9683.78671
0.0,222,9975.613656
0.0,310,10276.552882
0.0,327,10700.440754
0.0,495,11111.275751
0.0,220,11392.668678
0.0,246,11689.896715
0.0,500,12305.276809
0.0,415,12745.276479
0.0,332,13168.508915
0.0,339,13604.787282
0.0,250,13750.315343
0.0,293,14203.482362
0.0,328,14496.89405
0.0,270,14751.092544
0.0,247,15016.019471
0.0,217,15292.87455
0.0,820,16084.394004
0.0,247,16317.289321
0.0,224,16580.588198
0.0,427,16977.78935
0.0,458,17595.686996
0.0,329,18052.886817
0.0,296,18321.8114
0.0,270,18553.195902
0.0,369,18983.195893
0.0,405,19440.480787
0.0,334,19883.685748
0.0,220,20046.446029
0.0,307,20462.983998
0.0,225,20743.736659
0.0,454,21205.292305
0.0,503,21826.292922
0.0,210,22144.072968
0.0,264,22444.206731
0.0,256,22742.369941
0.0,308,23035.574099
0.0,477,23605.594824
0.0,475,24177.76816
0.0,554,24781.679245
