#{"t_start": 1782685234.691019, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,399,42.417175
0.0,444,47.375712
0.0,707,55.047863
0.0,233,57.107814
0.0,2162,79.594902
0.0,462,84.894451
0.0,348,88.781293
0.0,430,93.310042
0.0,440,97.838858
0.0,408,576.395751
0.0,796,1579.303285
0.0,317,1915.793564
0.0,395,2409.87605
0.0,456,3045.306502
0.0,672,3840.927084
0.0,214,4134.690805
0.0,297,4422.874607
0.0,232,4715.342931
0.0,409,5179.978182
0.0,247,5475.580255
0.0,431,6027.40113
0.0,249,6317.029317
0.0,441,6756.694813
0.0,322,7063.687513
0.0,371,7529.676893
0.0,259,7836.797164
0.0,217,8143.896267
0.0,398,8609.800511
0.0,268,8929.195349
0.0,648,9688.484425
0.0,401,10134.406767
0.0,356,10583.7707
0.0,213,10850.889132
0.0,509,11387.494102
0.0,296,11690.288884
0.0,642,12454.078685
0.0,367,12883.186715
0.0,296,13176.781386
0.0,301,13605.595767
0.0,455,14068.502512
0.0,432,14618.677538
0.0,409,15010.592126
0.0,417,15423.501705
0.0,365,15804.551937
0.0,371,16197.224431
0.0,222,16429.426418
0.0,288,16723.333057
0.0,406,17120.098808
0.0,294,17438.18973
0.0,210,17748.575481
0.0,395,18207.290377
0.0,261,18439.501772
0.0,425,18845.331931
0.0,299,19292.476605
0.0,437,19739.885847
0.0,547,20317.655883
0.0,612,21045.208097
0.0,462,21663.782504
0.0,688,22449.024246
0.0,260,22746.990141
0.0,299,23178.506942
0.0,229,23311.91243
0.0,464,23886.503225
0.0,330,24328.99317
0.0,373,24775.925397
0.0,252,24944.805846
