#{"t_start": 1782685233.5985975, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,373,43.031224
0.0,678,50.794423
0.0,426,55.203867
0.0,640,61.696669
0.0,351,65.584503
0.0,379,69.414563
0.0,921,78.895922
0.0,336,82.689588
0.0,380,86.981633
0.0,284,89.987358
0.0,382,94.140455
0.0,753,102.219919
0.0,561,737.675319
0.0,179,913.489868
0.0,771,1916.301514
0.0,371,2409.269344
0.0,283,2733.672154
0.0,302,3203.014289
0.0,347,3521.999078
0.0,428,4133.411381
0.0,209,4284.174846
0.0,537,5024.090754
0.0,288,5328.980225
0.0,447,5757.182184
0.0,352,6180.697289
0.0,457,6752.286257
0.0,614,7522.276392
0.0,274,7833.300494
0.0,411,8299.172637
0.0,530,8928.792343
0.0,447,9391.092917
0.0,568,10129.993515
0.0,350,10575.789155
0.0,273,10849.890009
0.0,438,11249.470566
0.0,354,11688.996097
0.0,265,12018.081669
0.0,516,12597.620867
0.0,256,12883.901287
0.0,393,13311.881864
0.0,812,14346.683527
0.0,207,14494.977439
0.0,619,15147.382384
0.0,254,15422.01682
0.0,380,15805.187127
0.0,348,16195.18387
0.0,314,16434.82665
0.0,649,17121.986249
0.0,342,17594.594611
0.0,272,17906.010293
0.0,278,18208.481525
0.0,345,18550.814376
0.0,388,18982.785774
0.0,493,19579.688215
0.0,331,19893.892818
0.0,365,20311.980368
0.0,340,20745.975013
0.0,247,21037.376438
0.0,493,21661.88869
0.0,458,22151.385271
0.0,344,22596.274299
0.0,237,22887.720661
0.0,686,23607.601904
0.0,474,24179.080102
0.0,245,24489.710139
0.0,250,24777.485349
