#{"t_start": 1782685236.3689656, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,392,40.642219
0.0,783,49.432819
0.0,429,53.749575
0.0,650,60.432367
0.0,406,64.552877
0.0,578,70.541562
0.0,396,74.699292
0.0,406,79.040909
0.0,616,85.913712
0.0,391,90.254571
0.0,416,94.562264
0.0,355,426.926717
0.0,321,906.40699
0.0,329,1245.917491
0.0,186,1576.696863
0.0,481,2238.506785
0.0,329,2568.319547
0.0,328,3038.301145
0.0,292,3361.209658
0.0,505,3993.610744
0.0,301,4279.418721
0.0,525,4874.406718
0.0,230,5176.520979
0.0,401,5614.321159
0.0,516,6180.837184
0.0,269,6475.06611
0.0,297,6902.902126
0.0,287,7211.710232
0.0,246,7523.712229
0.0,305,7834.006366
0.0,242,8142.709509
0.0,519,8768.698121
0.0,292,9229.001116
0.0,369,9538.414432
0.0,213,9830.758314
0.0,283,10131.11301
0.0,253,10435.514745
0.0,273,10710.926215
0.0,311,11099.835569
0.0,298,11388.507417
0.0,213,11683.003578
0.0,482,12295.408335
0.0,802,13166.096043
0.0,399,13608.698479
0.0,364,14061.455721
0.0,229,14344.239908
0.0,306,14619.040897
0.0,417,15011.900553
0.0,256,15293.023854
0.0,226,15539.937087
0.0,651,16196.998998
0.0,424,16580.700404
0.0,263,16854.113094
0.0,336,17277.477584
0.0,251,17593.31835
0.0,264,17903.7451
0.0,296,18208.653682
0.0,626,18842.516417
0.0,524,19441.456056
0.0,345,19887.812597
0.0,318,20301.502272
0.0,252,20591.875335
0.0,380,21029.629525
0.0,454,21513.002962
0.0,368,21983.927577
0.0,227,22288.423554
0.0,341,22599.22186
0.0,255,22893.319615
0.0,375,23309.702506
0.0,364,23739.728864
0.0,301,24174.807404
0.0,216,24334.198972
0.0,458,24935.611328
