#{"t_start": 1782685238.0739124, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,199,36.529097
0.0,266,39.744126
0.0,726,47.831867
0.0,667,54.611088
0.0,506,59.938736
0.0,286,62.773976
0.0,435,67.434719
0.0,485,72.236709
0.0,466,77.306048
0.0,336,81.223593
0.0,334,84.529492
0.0,493,90.051617
0.0,807,98.62541
0.0,327,102.304685
0.0,612,737.622912
0.0,357,1243.11103
0.0,309,1578.294698
0.0,428,2238.493717
0.0,588,2885.497393
0.0,411,3503.103323
0.0,286,3829.455474
0.0,487,4409.291758
0.0,461,4871.105086
0.0,426,5463.196782
0.0,281,5744.311615
0.0,271,6030.012517
0.0,207,6313.667403
0.0,338,6613.813296
0.0,459,7204.548747
0.0,380,7675.613986
0.0,360,8134.930433
0.0,519,8759.909296
0.0,560,9382.20753
0.0,696,10130.42602
0.0,422,10696.700356
0.0,295,10979.104484
0.0,247,11239.907525
0.0,474,11828.640891
0.0,278,12155.914645
0.0,271,12445.910045
0.0,299,12741.077137
0.0,336,13164.799332
0.0,189,13311.2951
0.0,193,13604.893035
0.0,214,13912.506013
0.0,375,14207.00159
0.0,397,14738.61058
0.0,475,15146.003898
0.0,520,15664.11694
0.0,232,15947.10534
0.0,371,16310.698327
0.0,624,16969.257967
0.0,262,17275.523308
0.0,313,17595.745183
0.0,244,17905.027126
0.0,403,18323.152388
0.0,304,18687.703407
0.0,356,19132.99888
0.0,419,19577.59399
0.0,293,19887.692545
0.0,404,20312.697954
0.0,333,20745.00711
0.0,527,21351.248629
0.0,361,21820.15542
0.0,221,22138.800895
0.0,639,22882.940452
0.0,469,23307.323417
0.0,265,23606.514354
0.0,286,24024.010779
0.0,485,24493.692825
0.0,301,24932.818501
