#{"t_start": 1782685234.1950333, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,394,42.878914
0.0,939,53.201271
0.0,258,55.812526
0.0,639,62.428109
0.0,1045,73.006759
0.0,226,75.50733
0.0,372,79.416589
0.0,368,83.60353
0.0,673,91.00079
0.0,839,99.874349
0.0,290,103.179869
0.0,532,732.972618
0.0,465,1247.82632
0.0,311,1743.473696
0.0,261,2080.069973
0.0,350,2410.494659
0.0,240,2732.072071
0.0,175,3041.781783
0.0,230,3355.857591
0.0,339,3681.885
0.0,267,4001.07604
0.0,209,4276.082623
0.0,354,4709.38647
0.0,393,5171.020783
0.0,482,5618.608041
0.0,337,6036.506171
0.0,363,6470.589634
0.0,312,6763.772367
0.0,310,7210.073183
0.0,275,7526.490351
0.0,303,7836.477612
0.0,323,8298.579061
0.0,526,8927.985826
0.0,372,9384.580997
0.0,626,10125.173938
0.0,233,10429.082149
0.0,234,10585.082606
0.0,389,10990.073489
0.0,215,11247.687818
0.0,271,11535.793413
0.0,553,12297.471241
0.0,283,12593.492715
0.0,314,12884.876104
0.0,380,13312.775044
0.0,242,13612.684729
0.0,377,14066.10202
0.0,221,14348.983796
0.0,364,14742.889275
0.0,517,15289.082345
0.0,224,15427.093689
0.0,314,15803.786491
0.0,269,16078.819263
0.0,434,16437.281259
0.0,370,16854.202791
0.0,220,17118.874212
0.0,310,17438.724391
0.0,309,17903.688854
0.0,239,18202.589533
0.0,378,18546.930174
0.0,613,19150.58563
0.0,375,19589.177382
0.0,199,19886.508681
0.0,284,20180.28273
0.0,238,20464.448625
0.0,454,21031.59429
0.0,256,21346.621896
0.0,482,21828.590602
0.0,340,22293.113943
0.0,338,22740.112837
0.0,235,22896.093905
0.0,326,23307.49602
0.0,427,23743.780832
0.0,465,24332.579733
