#{"t_start": 1782685234.8049083, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,478,43.165036
0.0,293,46.688197
0.0,348,50.188407
0.0,899,59.41142
0.0,650,66.187095
0.0,759,74.062479
0.0,969,84.687487
0.0,638,91.690131
0.0,1055,102.976891
0.0,526,731.476003
0.0,394,1244.074143
0.0,325,1580.599237
0.0,559,2399.824562
0.0,363,2732.56874
0.0,518,3368.280647
0.0,373,3841.077651
0.0,338,4276.198736
0.0,228,4562.083707
0.0,213,4723.16853
0.0,301,5171.462544
0.0,510,5747.693487
0.0,251,6031.774751
0.0,460,6475.968287
0.0,333,6909.779405
0.0,401,7368.481037
0.0,594,8140.966251
0.0,294,8455.988434
0.0,366,8926.080755
0.0,410,9386.284128
0.0,330,9827.177036
0.0,322,10131.970245
0.0,187,10428.583419
0.0,306,10707.270738
0.0,192,10975.281672
0.0,557,11529.065385
0.0,240,11835.374166
0.0,372,12298.578729
0.0,256,12589.979585
0.0,324,12884.202932
0.0,227,13169.884531
0.0,214,13454.271581
0.0,438,13918.679298
0.0,400,14352.175712
0.0,418,14750.385857
0.0,474,15294.277025
0.0,239,15541.687058
0.0,190,15800.285095
0.0,196,15949.338899
0.0,210,16194.963352
0.0,521,16721.907289
0.0,246,16970.374133
0.0,611,17599.092619
0.0,437,18204.762967
0.0,269,18437.475695
0.0,258,18692.477826
0.0,212,18976.91794
0.0,906,20034.885646
0.0,364,20457.080018
0.0,246,20608.027942
0.0,328,21041.462615
0.0,303,21362.617492
0.0,276,21819.464165
0.0,282,22145.365334
0.0,259,22443.976387
0.0,329,22748.065167
0.0,260,23037.687199
0.0,413,23601.382238
0.0,319,23886.867589
0.0,300,24185.475777
0.0,356,24645.380497
